SITE,UNIQUEID,SUBID,SESSION,IMAGE,RAW_PRESENT,SYMLINK,ANAT_REORIENT_PRESENT,ANAT_MNI_PRESENT
UTAH_org,UTAH_org_0026024_session_1_anat_1,0026024,session_1,anat_1,Yes,No,Yes,No
UTAH_org,UTAH_org_0026024_session_2_anat_1,0026024,session_2,anat_1,Yes,No,Yes,Yes
UTAH_org,UTAH_org_0026025_session_1_anat_1,0026025,session_1,anat_1,Yes,No,Yes,Yes
UTAH_org,UTAH_org_0026025_session_2_anat_1,0026025,session_2,anat_1,Yes,No,Yes,Yes
UTAH_org,UTAH_org_0026026_session_1_anat_1,0026026,session_1,anat_1,Yes,No,Yes,No
UTAH_org,UTAH_org_0026026_session_2_anat_1,0026026,session_2,anat_1,Yes,No,Yes,Yes
UTAH_org,UTAH_org_0026027_session_1_anat_1,0026027,session_1,anat_1,Yes,No,Yes,Yes
UTAH_org,UTAH_org_0026027_session_2_anat_1,0026027,session_2,anat_1,Yes,No,Yes,Yes
UTAH_org,UTAH_org_0026028_session_1_anat_1,0026028,session_1,anat_1,Yes,No,Yes,Yes
UTAH_org,UTAH_org_0026028_session_2_anat_1,0026028,session_2,anat_1,Yes,No,Yes,Yes
UTAH_org,UTAH_org_0026029_session_1_anat_1,0026029,session_1,anat_1,Yes,No,Yes,Yes
UTAH_org,UTAH_org_0026029_session_2_anat_1,0026029,session_2,anat_1,Yes,No,Yes,Yes
UTAH_org,UTAH_org_0026030_session_1_anat_1,0026030,session_1,anat_1,Yes,No,Yes,Yes
UTAH_org,UTAH_org_0026030_session_2_anat_1,0026030,session_2,anat_1,Yes,No,Yes,Yes
UTAH_org,UTAH_org_0026031_session_1_anat_1,0026031,session_1,anat_1,Yes,No,Yes,Yes
UTAH_org,UTAH_org_0026031_session_2_anat_1,0026031,session_2,anat_1,Yes,No,Yes,Yes
UTAH_org,UTAH_org_0026032_session_1_anat_1,0026032,session_1,anat_1,Yes,No,Yes,Yes
UTAH_org,UTAH_org_0026032_session_2_anat_1,0026032,session_2,anat_1,Yes,No,Yes,Yes
UTAH_org,UTAH_org_0026033_session_1_anat_1,0026033,session_1,anat_1,Yes,No,Yes,Yes
UTAH_org,UTAH_org_0026033_session_2_anat_1,0026033,session_2,anat_1,Yes,No,Yes,Yes
UTAH_org,UTAH_org_0026034_session_1_anat_1,0026034,session_1,anat_1,Yes,No,Yes,Yes
UTAH_org,UTAH_org_0026034_session_2_anat_1,0026034,session_2,anat_1,Yes,No,Yes,Yes
UTAH_org,UTAH_org_0026035_session_1_anat_1,0026035,session_1,anat_1,Yes,No,Yes,No
UTAH_org,UTAH_org_0026035_session_2_anat_1,0026035,session_2,anat_1,Yes,No,Yes,Yes
UTAH_org,UTAH_org_0026036_session_1_anat_1,0026036,session_1,anat_1,Yes,No,Yes,Yes
UTAH_org,UTAH_org_0026036_session_2_anat_1,0026036,session_2,anat_1,Yes,No,Yes,Yes
UTAH_org,UTAH_org_0026037_session_1_anat_1,0026037,session_1,anat_1,Yes,No,Yes,Yes
UTAH_org,UTAH_org_0026037_session_2_anat_1,0026037,session_2,anat_1,Yes,No,Yes,Yes
UTAH_org,UTAH_org_0026038_session_1_anat_1,0026038,session_1,anat_1,Yes,No,Yes,Yes
UTAH_org,UTAH_org_0026038_session_2_anat_1,0026038,session_2,anat_1,Yes,No,Yes,Yes
UTAH_org,UTAH_org_0026039_session_1_anat_1,0026039,session_1,anat_1,Yes,No,Yes,Yes
UTAH_org,UTAH_org_0026039_session_2_anat_1,0026039,session_2,anat_1,Yes,No,Yes,Yes
UTAH_org,UTAH_org_0026040_session_1_anat_1,0026040,session_1,anat_1,Yes,No,Yes,Yes
UTAH_org,UTAH_org_0026040_session_2_anat_1,0026040,session_2,anat_1,Yes,No,Yes,Yes
UTAH_org,UTAH_org_0026041_session_1_anat_1,0026041,session_1,anat_1,Yes,No,Yes,Yes
UTAH_org,UTAH_org_0026041_session_2_anat_1,0026041,session_2,anat_1,Yes,No,Yes,Yes
UTAH_org,UTAH_org_0026042_session_1_anat_1,0026042,session_1,anat_1,Yes,No,Yes,Yes
UTAH_org,UTAH_org_0026042_session_2_anat_1,0026042,session_2,anat_1,Yes,No,Yes,Yes
UTAH_org,UTAH_org_0026043_session_1_anat_1,0026043,session_1,anat_1,Yes,No,Yes,Yes
UTAH_org,UTAH_org_0026043_session_2_anat_1,0026043,session_2,anat_1,Yes,No,Yes,Yes
Wisconsin,Wisconsin_0027259_session_1_anat_1,0027259,session_1,anat_1,Yes,No,Yes,Yes
Wisconsin,Wisconsin_0027259_session_2_anat_1,0027259,session_2,anat_1,Yes,No,Yes,Yes
Wisconsin,Wisconsin_0027260_session_1_anat_1,0027260,session_1,anat_1,Yes,No,Yes,Yes
Wisconsin,Wisconsin_0027260_session_2_anat_1,0027260,session_2,anat_1,Yes,No,Yes,Yes
Wisconsin,Wisconsin_0027261_session_1_anat_1,0027261,session_1,anat_1,Yes,No,Yes,Yes
Wisconsin,Wisconsin_0027261_session_2_anat_1,0027261,session_2,anat_1,Yes,No,Yes,Yes
Wisconsin,Wisconsin_0027262_session_1_anat_1,0027262,session_1,anat_1,Yes,No,Yes,Yes
Wisconsin,Wisconsin_0027262_session_2_anat_1,0027262,session_2,anat_1,Yes,No,Yes,Yes
Wisconsin,Wisconsin_0027263_session_1_anat_1,0027263,session_1,anat_1,Yes,No,Yes,Yes
Wisconsin,Wisconsin_0027263_session_2_anat_1,0027263,session_2,anat_1,Yes,No,Yes,Yes
Wisconsin,Wisconsin_0027264_session_1_anat_1,0027264,session_1,anat_1,Yes,No,Yes,Yes
Wisconsin,Wisconsin_0027264_session_2_anat_1,0027264,session_2,anat_1,Yes,No,Yes,Yes
Wisconsin,Wisconsin_0027265_session_1_anat_1,0027265,session_1,anat_1,Yes,No,Yes,Yes
Wisconsin,Wisconsin_0027265_session_2_anat_1,0027265,session_2,anat_1,Yes,No,Yes,Yes
Wisconsin,Wisconsin_0027266_session_1_anat_1,0027266,session_1,anat_1,Yes,No,Yes,Yes
Wisconsin,Wisconsin_0027266_session_2_anat_1,0027266,session_2,anat_1,Yes,No,Yes,Yes
Wisconsin,Wisconsin_0027267_session_1_anat_1,0027267,session_1,anat_1,Yes,No,Yes,Yes
Wisconsin,Wisconsin_0027267_session_2_anat_1,0027267,session_2,anat_1,Yes,No,Yes,Yes
Wisconsin,Wisconsin_0027268_session_1_anat_1,0027268,session_1,anat_1,Yes,No,Yes,Yes
Wisconsin,Wisconsin_0027268_session_2_anat_1,0027268,session_2,anat_1,Yes,No,Yes,Yes
Wisconsin,Wisconsin_0027269_session_1_anat_1,0027269,session_1,anat_1,Yes,No,Yes,Yes
Wisconsin,Wisconsin_0027269_session_2_anat_1,0027269,session_2,anat_1,Yes,No,Yes,Yes
Wisconsin,Wisconsin_0027270_session_1_anat_1,0027270,session_1,anat_1,Yes,No,Yes,Yes
Wisconsin,Wisconsin_0027270_session_2_anat_1,0027270,session_2,anat_1,Yes,No,Yes,Yes
Wisconsin,Wisconsin_0027271_session_1_anat_1,0027271,session_1,anat_1,Yes,No,Yes,Yes
Wisconsin,Wisconsin_0027271_session_2_anat_1,0027271,session_2,anat_1,Yes,No,Yes,Yes
Wisconsin,Wisconsin_0027272_session_1_anat_1,0027272,session_1,anat_1,Yes,No,Yes,Yes
Wisconsin,Wisconsin_0027272_session_2_anat_1,0027272,session_2,anat_1,Yes,No,Yes,Yes
Wisconsin,Wisconsin_0027273_session_1_anat_1,0027273,session_1,anat_1,Yes,No,Yes,Yes
Wisconsin,Wisconsin_0027273_session_2_anat_1,0027273,session_2,anat_1,Yes,No,Yes,Yes
Wisconsin,Wisconsin_0027274_session_1_anat_1,0027274,session_1,anat_1,Yes,No,Yes,Yes
Wisconsin,Wisconsin_0027274_session_2_anat_1,0027274,session_2,anat_1,Yes,No,Yes,Yes
Wisconsin,Wisconsin_0027275_session_1_anat_1,0027275,session_1,anat_1,Yes,No,Yes,Yes
Wisconsin,Wisconsin_0027275_session_2_anat_1,0027275,session_2,anat_1,Yes,No,Yes,Yes
Wisconsin,Wisconsin_0027276_session_1_anat_1,0027276,session_1,anat_1,Yes,No,Yes,Yes
Wisconsin,Wisconsin_0027276_session_2_anat_1,0027276,session_2,anat_1,Yes,No,Yes,Yes
Wisconsin,Wisconsin_0027277_session_1_anat_1,0027277,session_1,anat_1,Yes,No,Yes,Yes
Wisconsin,Wisconsin_0027277_session_2_anat_1,0027277,session_2,anat_1,Yes,No,Yes,Yes
Wisconsin,Wisconsin_0027278_session_1_anat_1,0027278,session_1,anat_1,Yes,No,Yes,Yes
Wisconsin,Wisconsin_0027278_session_2_anat_1,0027278,session_2,anat_1,Yes,No,Yes,Yes
Wisconsin,Wisconsin_0027279_session_1_anat_1,0027279,session_1,anat_1,Yes,No,Yes,Yes
Wisconsin,Wisconsin_0027279_session_2_anat_1,0027279,session_2,anat_1,Yes,No,Yes,Yes
Wisconsin,Wisconsin_0027280_session_1_anat_1,0027280,session_1,anat_1,Yes,No,Yes,Yes
Wisconsin,Wisconsin_0027280_session_2_anat_1,0027280,session_2,anat_1,Yes,No,Yes,Yes
Wisconsin,Wisconsin_0027281_session_1_anat_1,0027281,session_1,anat_1,Yes,No,Yes,Yes
Wisconsin,Wisconsin_0027281_session_2_anat_1,0027281,session_2,anat_1,Yes,No,Yes,Yes
Wisconsin,Wisconsin_0027282_session_1_anat_1,0027282,session_1,anat_1,Yes,No,Yes,Yes
Wisconsin,Wisconsin_0027282_session_2_anat_1,0027282,session_2,anat_1,Yes,No,Yes,Yes
Wisconsin,Wisconsin_0027283_session_1_anat_1,0027283,session_1,anat_1,Yes,No,Yes,Yes
Wisconsin,Wisconsin_0027283_session_2_anat_1,0027283,session_2,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025427_session_1_anat_1,0025427,session_1,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025427_session_10_anat_1,0025427,session_10,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025427_session_2_anat_1,0025427,session_2,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025427_session_3_anat_1,0025427,session_3,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025427_session_4_anat_1,0025427,session_4,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025427_session_5_anat_1,0025427,session_5,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025427_session_6_anat_1,0025427,session_6,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025427_session_7_anat_1,0025427,session_7,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025427_session_8_anat_1,0025427,session_8,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025427_session_9_anat_1,0025427,session_9,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025428_session_1_anat_1,0025428,session_1,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025428_session_10_anat_1,0025428,session_10,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025428_session_2_anat_1,0025428,session_2,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025428_session_3_anat_1,0025428,session_3,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025428_session_4_anat_1,0025428,session_4,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025428_session_5_anat_1,0025428,session_5,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025428_session_6_anat_1,0025428,session_6,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025428_session_7_anat_1,0025428,session_7,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025428_session_8_anat_1,0025428,session_8,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025428_session_9_anat_1,0025428,session_9,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025429_session_1_anat_1,0025429,session_1,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025429_session_10_anat_1,0025429,session_10,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025429_session_2_anat_1,0025429,session_2,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025429_session_3_anat_1,0025429,session_3,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025429_session_4_anat_1,0025429,session_4,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025429_session_5_anat_1,0025429,session_5,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025429_session_6_anat_1,0025429,session_6,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025429_session_7_anat_1,0025429,session_7,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025429_session_8_anat_1,0025429,session_8,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025429_session_9_anat_1,0025429,session_9,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025430_session_1_anat_1,0025430,session_1,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025430_session_10_anat_1,0025430,session_10,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025430_session_2_anat_1,0025430,session_2,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025430_session_3_anat_1,0025430,session_3,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025430_session_4_anat_1,0025430,session_4,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025430_session_5_anat_1,0025430,session_5,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025430_session_6_anat_1,0025430,session_6,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025430_session_7_anat_1,0025430,session_7,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025430_session_8_anat_1,0025430,session_8,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025430_session_9_anat_1,0025430,session_9,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025431_session_1_anat_1,0025431,session_1,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025431_session_10_anat_1,0025431,session_10,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025431_session_2_anat_1,0025431,session_2,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025431_session_3_anat_1,0025431,session_3,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025431_session_4_anat_1,0025431,session_4,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025431_session_5_anat_1,0025431,session_5,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025431_session_6_anat_1,0025431,session_6,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025431_session_7_anat_1,0025431,session_7,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025431_session_8_anat_1,0025431,session_8,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025431_session_9_anat_1,0025431,session_9,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025432_session_1_anat_1,0025432,session_1,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025432_session_10_anat_1,0025432,session_10,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025432_session_2_anat_1,0025432,session_2,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025432_session_3_anat_1,0025432,session_3,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025432_session_4_anat_1,0025432,session_4,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025432_session_5_anat_1,0025432,session_5,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025432_session_6_anat_1,0025432,session_6,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025432_session_7_anat_1,0025432,session_7,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025432_session_8_anat_1,0025432,session_8,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025432_session_9_anat_1,0025432,session_9,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025433_session_1_anat_1,0025433,session_1,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025433_session_10_anat_1,0025433,session_10,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025433_session_2_anat_1,0025433,session_2,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025433_session_3_anat_1,0025433,session_3,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025433_session_4_anat_1,0025433,session_4,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025433_session_5_anat_1,0025433,session_5,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025433_session_6_anat_1,0025433,session_6,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025433_session_7_anat_1,0025433,session_7,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025433_session_8_anat_1,0025433,session_8,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025433_session_9_anat_1,0025433,session_9,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025434_session_1_anat_1,0025434,session_1,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025434_session_10_anat_1,0025434,session_10,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025434_session_2_anat_1,0025434,session_2,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025434_session_3_anat_1,0025434,session_3,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025434_session_4_anat_1,0025434,session_4,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025434_session_5_anat_1,0025434,session_5,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025434_session_6_anat_1,0025434,session_6,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025434_session_7_anat_1,0025434,session_7,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025434_session_8_anat_1,0025434,session_8,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025434_session_9_anat_1,0025434,session_9,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025435_session_1_anat_1,0025435,session_1,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025435_session_10_anat_1,0025435,session_10,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025435_session_2_anat_1,0025435,session_2,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025435_session_3_anat_1,0025435,session_3,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025435_session_4_anat_1,0025435,session_4,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025435_session_5_anat_1,0025435,session_5,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025435_session_6_anat_1,0025435,session_6,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025435_session_7_anat_1,0025435,session_7,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025435_session_8_anat_1,0025435,session_8,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025435_session_9_anat_1,0025435,session_9,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025436_session_1_anat_1,0025436,session_1,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025436_session_10_anat_1,0025436,session_10,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025436_session_2_anat_1,0025436,session_2,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025436_session_3_anat_1,0025436,session_3,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025436_session_4_anat_1,0025436,session_4,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025436_session_5_anat_1,0025436,session_5,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025436_session_6_anat_1,0025436,session_6,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025436_session_7_anat_1,0025436,session_7,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025436_session_8_anat_1,0025436,session_8,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025436_session_9_anat_1,0025436,session_9,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025437_session_1_anat_1,0025437,session_1,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025437_session_10_anat_1,0025437,session_10,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025437_session_2_anat_1,0025437,session_2,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025437_session_3_anat_1,0025437,session_3,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025437_session_4_anat_1,0025437,session_4,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025437_session_5_anat_1,0025437,session_5,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025437_session_6_anat_1,0025437,session_6,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025437_session_7_anat_1,0025437,session_7,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025437_session_8_anat_1,0025437,session_8,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025437_session_9_anat_1,0025437,session_9,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025438_session_1_anat_1,0025438,session_1,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025438_session_10_anat_1,0025438,session_10,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025438_session_2_anat_1,0025438,session_2,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025438_session_3_anat_1,0025438,session_3,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025438_session_4_anat_1,0025438,session_4,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025438_session_5_anat_1,0025438,session_5,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025438_session_6_anat_1,0025438,session_6,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025438_session_7_anat_1,0025438,session_7,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025438_session_8_anat_1,0025438,session_8,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025438_session_9_anat_1,0025438,session_9,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025439_session_1_anat_1,0025439,session_1,anat_1,Yes,No,Yes,Yes
ccbdhnu_hangzhou_weng,ccbdhnu_hangzhou_weng_0025439_session_10_anat_1,0025439,session_10,anat_1,Yes,No,Yes,Yes
