Subject,Scan,Mean_Relative_RMS_Displacement,Max_Relative_RMS_Displacement,Movements_gt_threshold,Mean_Relative_Mean_Rotation,Mean_Relative_Maxdisp,Max_Relative_Maxdisp,Max_Abs_Maxdisp,Max_Relative_Roll,Max_Relative_Pitch,Max_Relative_Yaw,Max_Relative_dS-I,Max_Relative_dL-R,Max_Relative_dP-A,Mean_Relative_Roll,Mean_Relative_Pitch,Mean_Relative_Yaw,Mean_Relative_dS-I,Mean_Relative_dL-R,Mean_Relative_dP-A,Max_Abs_Roll,Max_Abs_Pitch,Max_Abs_Yaw,Max_Abs_dS-I,Max_Abs_dL-R,Max_Abs_dP-A,Mean_Abs_Roll,Mean_Abs_Pitch,Mean_Abs_Yaw,Mean_Abs_dS-I,Mean_Abs_dL-R,Mean_Abs_dP-A,MeanFD,NumFD_greater_than_0.20,rootMeanSquareFD,FDquartile(top1/4thFD),PercentFD_greater_than_0.20,MeanDVARS,MeanFD_Jenkinson
0025936_session_1,rest_1_rest,0.015,0.049,0.0,0.005,-0.003,0.08900000000000001,1.62,0.0545,0.0341,0.0229,0.0547,0.0535,0.0728,0.002939,0.0034130000000000002,-0.001287,-0.001663,0.0018059999999999999,-0.0039570000000000004,0.5297,0.413,0.1876,0.2371,0.4638,0.5815,0.176612,0.21076,0.08881900000000001,0.12439800000000001,0.12458,0.22323099999999998,0.0542,0.0,0.2327,0.0875,0.0,19.6519,1.3064
0025937_session_2,rest_1_rest,0.05,0.131,33.0,0.006999999999999999,0.001,0.253,1.197,0.0319,0.0872,0.0273,0.1368,0.0428,0.147,0.000492,-0.001882,-0.00079,0.00021600000000000002,-0.0004,-0.001472,0.1462,0.5301,0.2077,0.205,0.1291,0.3878,0.052146000000000005,0.170211,0.08770800000000001,0.066011,0.037523,0.141295,0.1298,28.0,0.3603,0.1926,6.6508,18.3357,4.2064
0025937_session_1,rest_1_rest,0.026000000000000002,0.127,3.0,0.005,-0.003,0.196,1.054,0.0477,0.0331,0.033,0.1187,0.0658,0.13,-0.0011220000000000002,-0.00035099999999999997,-0.0011769999999999999,0.001023,-0.0020859999999999997,-0.003045,0.2514,0.1268,0.1968,0.1829,0.3447,0.4994,0.061698,0.037522,0.095228,0.09308,0.141083,0.16172,0.0866,5.0,0.2942,0.1424,2.0747,22.5414,2.3972
0025938_session_2,rest_1_rest,0.013000000000000001,0.07,0.0,0.016,-0.003,0.188,2.6319999999999997,0.0891,0.0738,0.1049,0.1112,0.0707,0.0941,0.002514,-0.00109,0.003935,7.3e-05,0.003795,-0.000808,0.7375,0.324,1.1272,0.2169,1.0066,0.2788,0.27519299999999997,0.085355,0.383181,0.070903,0.388206,0.078387,0.1255,31.0,0.3543,0.1871,7.3634,17.0645,2.5855
0025938_session_1,rest_1_rest,0.053,0.124,14.0,0.012,-0.001,0.251,0.938,0.0332,0.1336,0.0486,0.1485,0.0488,0.1324,-0.000727,-0.0006230000000000001,-0.000826,0.002507,-0.000295,-0.000941,0.1982,0.4145,0.2075,0.3584,0.1334,0.2729,0.072429,0.094753,0.06888999999999999,0.09125599999999999,0.041461000000000005,0.07460900000000001,0.1615,69.0,0.4018,0.2355,28.6307,18.0333,4.2466
0025939_session_2,rest_1_rest,0.033,0.086,0.0,0.004,-0.0,0.10099999999999999,1.258,0.0407,0.0446,0.0317,0.0637,0.0625,0.0809,-0.0005,0.0011,0.000686,-0.000728,0.00057,-0.0032270000000000003,0.4082,0.3169,0.2554,0.2104,0.4271,0.8447,0.088046,0.11221099999999999,0.067601,0.06805399999999999,0.12322999999999999,0.303996,0.0779,2.0,0.2791,0.1164,0.4751,14.8817,2.295
0025939_session_1,rest_1_rest,0.024,0.061,0.0,0.005,-0.001,0.08199999999999999,0.8,0.0351,0.0865,0.0214,0.1797,0.0225,0.0786,0.000481,0.001027,0.001584,0.000434,0.002882,-0.001837,0.1073,0.198,0.2348,0.1988,0.4157,0.2715,0.020914,0.087895,0.079355,0.044467,0.147634,0.112166,0.079,2.0,0.281,0.1255,0.8299,20.4912,2.2158
0025940_session_2,rest_1_rest,0.049,0.59,23.0,0.012,0.0,0.568,1.128,0.2664,0.4326,0.1024,0.6714,0.0929,0.3456,0.00041500000000000006,-0.001013,-0.000231,-0.0016179999999999999,-0.000276,-0.002932,0.2092,0.4936,0.1084,0.9837,0.1699,0.7149,0.10723599999999998,0.0916,0.032847,0.265627,0.06245800000000001,0.29299200000000003,0.1587,58.0,0.3984,0.2713,13.7767,19.255,4.5986
0025940_session_1,rest_1_rest,0.028999999999999998,0.113,2.0,0.006,0.001,0.122,1.163,0.0481,0.0634,0.0639,0.0467,0.0473,0.1294,0.001126,0.000276,-0.002503,-0.00117,-0.001065,-0.004241,0.1968,0.1663,0.4809,0.196,0.17,0.575,0.10101399999999999,0.070363,0.20649299999999998,0.09545,0.07066900000000001,0.25948499999999997,0.0723,0.0,0.2689,0.1223,0.0,19.5414,1.9384
0025941_session_2,rest_1_rest,0.027999999999999997,0.09300000000000001,0.0,0.005,-0.0,0.12,0.905,0.0318,0.0365,0.0582,0.0989,0.0754,0.0884,0.000105,0.000317,0.001317,-0.001338,0.001574,-0.001545,0.1269,0.0814,0.301,0.4141,0.4078,0.4318,0.051048,0.016637,0.188185,0.159621,0.24959699999999999,0.167347,0.0843,2.0,0.2903,0.13,0.4751,16.6103,2.2135
0025941_session_1,rest_1_rest,0.043,0.145,15.0,0.006999999999999999,0.0,0.13699999999999998,0.821,0.0441,0.0504,0.0463,0.0754,0.0528,0.1537,-0.000305,0.002078,0.0013109999999999999,0.000262,0.000985,-0.004001,0.1372,0.2812,0.2809,0.0985,0.2234,0.5446,0.063112,0.14361600000000002,0.10731600000000001,0.034013999999999996,0.06688200000000001,0.23273899999999997,0.104,2.0,0.3225,0.1579,0.8299,20.399,3.0567
0025942_session_2,rest_1_rest,0.027000000000000003,0.251,9.0,0.006999999999999999,-0.002,0.21,1.683,0.0981,0.5186,0.0831,0.3415,0.1162,0.5942,-0.00045,0.000784,0.0005549999999999999,-0.002247,0.000241,-0.002721,0.1461,0.4785,0.4885,0.7379,0.4104,0.8448,0.048151,0.187176,0.160216,0.28475300000000003,0.10442699999999999,0.317723,0.1181,26.0,0.3436,0.2026,6.1758,16.3532,3.4917
0025942_session_1,rest_1_rest,0.038,0.252,6.0,0.009000000000000001,-0.006,0.374,2.967,0.041,0.0946,0.0838,0.2837,0.0476,0.1083,0.001542,0.007879,0.003617,-0.0071719999999999996,0.000463,-0.003462,0.2429,1.1696,0.5641,1.2352,0.1338,0.5383,0.076783,0.398537,0.190353,0.374408,0.050449,0.17486300000000002,0.1132,15.0,0.3365,0.1804,6.2241,20.1304,3.1847
0025943_session_2,rest_1_rest,0.019,0.085,0.0,0.012,-0.001,0.11800000000000001,1.051,0.0412,0.0769,0.0436,0.0629,0.0385,0.1697,0.0021420000000000002,-0.00106,0.001041,2.6000000000000002e-05,0.0008849999999999999,-0.000265,0.5007,0.3541,0.3355,0.1374,0.2489,0.1924,0.230992,0.145225,0.13934100000000002,0.032261,0.119719,0.046766,0.1279,27.0,0.3577,0.1912,6.4133,13.6064,3.9871
0025943_session_1,rest_1_rest,0.03,0.20199999999999999,5.0,0.01,-0.003,0.282,1.837,0.0413,0.1104,0.0604,0.2072,0.0939,0.1658,0.002538,-0.003022,0.0006940000000000001,0.006476999999999999,-0.000349,0.00101,0.4639,0.5568,0.267,1.066,0.2989,0.3992,0.223976,0.224106,0.11890999999999999,0.391362,0.14615799999999998,0.136812,0.1674,69.0,0.4091,0.2612,28.6307,20.66,4.8161
0025944_session_2,rest_1_rest,0.039,0.11599999999999999,4.0,0.006,-0.003,0.498,1.925,0.0292,0.4164,0.0552,0.2679,0.0597,0.1365,-0.00018999999999999998,0.002211,-0.001143,-0.002039,-0.0014609999999999998,-0.002114,0.1126,0.7463,0.3529,0.6162,0.4428,0.6653,0.018825,0.257587,0.09004,0.23211700000000002,0.11841900000000001,0.230379,0.1044,6.0,0.3231,0.1631,1.4252,13.3144,2.8216
0025944_session_1,rest_1_rest,0.043,0.174,7.0,0.006999999999999999,0.0,0.318,1.746,0.0177,0.1332,0.0599,0.1287,0.0638,0.1368,-0.00055,0.007103,9.300000000000001e-05,-0.003165,-0.000315,-0.003095,0.0959,0.9112,0.0511,0.556,0.0701,0.4392,0.044524,0.45600100000000005,0.017746,0.24839499999999998,0.027748000000000002,0.190531,0.0997,3.0,0.3158,0.1585,1.2448,18.0878,3.1969
0025945_session_2,rest_1_rest,0.054000000000000006,0.17300000000000001,60.0,0.005,-0.001,0.287,0.772,0.0801,0.1357,0.0742,0.1218,0.1454,0.1991,0.00055,0.000801,0.000396,-0.000589,0.000106,-0.001219,0.1966,0.1989,0.1691,0.2966,0.1737,0.4159,0.080535,0.047664,0.043629,0.062263,0.054925999999999996,0.13025499999999998,0.1376,57.0,0.3709,0.2129,13.5392,17.366,4.7251
0025945_session_1,rest_1_rest,0.025,0.121,2.0,0.006,0.0,0.156,1.1320000000000001,0.0645,0.1038,0.049,0.0702,0.079,0.1626,0.002322,-0.00044100000000000004,0.003011,-0.001256,0.003539,-0.002966,0.2912,0.1969,0.4547,0.2797,0.4849,0.5146,0.140971,0.061165,0.185693,0.064276,0.21625500000000003,0.146901,0.1017,12.0,0.319,0.1709,4.9793,18.4657,2.993
0025946_session_2,rest_1_rest,0.038,0.26,22.0,0.009000000000000001,-0.001,1.048,1.7619999999999998,0.1162,0.8605,0.0818,0.3351,0.1212,0.2566,-0.0006929999999999999,-9e-06,-0.000285,-0.000923,0.000705,-0.003235,0.2158,0.8187,0.1298,0.5218,0.1641,0.7846,0.091882,0.063762,0.041908999999999995,0.087837,0.060427999999999996,0.28042,0.1162,51.0,0.3409,0.2548,12.114,19.3672,2.9653
0025946_session_1,rest_1_rest,0.051,0.152,35.0,0.008,-0.001,0.45799999999999996,1.22,0.0681,0.41,0.0519,0.2934,0.06,0.1895,-0.002352,0.002169,-0.000641,-0.001288,-0.001641,-0.0032329999999999998,0.312,0.4393,0.1078,0.4016,0.2849,0.5175,0.135492,0.163676,0.038297000000000005,0.13078299999999998,0.102927,0.199928,0.1254,33.0,0.3542,0.2441,13.6929,21.5622,3.693
0025947_session_2,rest_1_rest,0.025,0.08800000000000001,0.0,0.005,-0.0,0.152,0.675,0.0354,0.067,0.0416,0.0874,0.0426,0.1315,-0.000463,0.000681,-0.000182,-0.001308,3e-06,-0.001236,0.1334,0.1855,0.0605,0.3687,0.101,0.3312,0.063265,0.061983,0.037195,0.150571,0.047751999999999996,0.10979900000000001,0.1117,5.0,0.3343,0.1617,1.1876,17.1866,3.4317
0025947_session_1,rest_1_rest,0.023,0.063,0.0,0.006,-0.001,0.095,0.762,0.0382,0.0463,0.0442,0.0556,0.0243,0.0776,0.001235,-0.000236,0.002415,-0.001141,0.001358,-0.0025399999999999997,0.1807,0.0901,0.348,0.2255,0.2035,0.3655,0.090572,0.038639,0.192695,0.111823,0.112822,0.171992,0.0672,0.0,0.2593,0.0958,0.0,19.8388,1.75
0025948_session_2,rest_1_rest,0.054000000000000006,0.315,62.0,0.012,-0.004,0.6659999999999999,2.5380000000000003,0.1186,0.381,0.1097,0.332,0.1038,0.3124,0.0008730000000000001,0.002463,-0.001105,-6.8e-05,-0.000687,-0.003215,0.3195,1.0516,0.4808,0.7554,0.3535,0.9505,0.064092,0.260574,0.204287,0.316338,0.143901,0.282014,0.1565,99.0,0.3956,0.3041,23.5154,18.195,4.6203
0025948_session_1,rest_1_rest,0.05,0.282,17.0,0.008,-0.006,0.621,3.1319999999999997,0.0403,0.3578,0.0482,0.1708,0.0283,0.2474,4.6e-05,0.009633,0.001057,-0.005195,9.499999999999999e-05,-0.006004,0.1346,1.5885,0.1468,0.8271,0.0931,0.9274,0.043098000000000004,0.699226,0.062,0.399485,0.037568,0.385712,0.1204,19.0,0.347,0.2189,7.8838,21.4609,3.6916
0025949_session_2,rest_1_rest,0.05,0.217,39.0,0.012,-0.004,0.308,3.824,0.0837,0.2461,0.1045,0.3367,0.1835,0.1317,5.6000000000000006e-05,-0.007511,0.0017170000000000002,-0.002404,0.000304,0.001748,0.1555,2.0846,0.5625,0.6736,0.189,0.58,0.048931999999999996,1.0193709999999998,0.170527,0.266384,0.040326,0.287089,0.1318,53.0,0.3631,0.2196,12.5891,14.2576,3.6624
0025949_session_1,rest_1_rest,0.015,0.05,0.0,0.006999999999999999,-0.0,0.098,1.4169999999999998,0.0294,0.0859,0.0429,0.0876,0.0364,0.0511,0.000125,0.006512,0.000967,0.000193,0.00058,-0.00483,0.063,0.8381,0.1498,0.1443,0.1114,0.6246,0.018488,0.417017,0.037231,0.033010000000000005,0.023725,0.283434,0.081,0.0,0.2846,0.1233,0.0,19.7954,1.6223
0025950_session_2,rest_1_rest,0.049,0.242,50.0,0.012,-0.003,0.337,2.824,0.0757,0.0885,0.1082,0.2664,0.1966,0.0604,-0.00035499999999999996,0.002177,-0.00231,-0.006548999999999999,0.00047000000000000004,-0.0024219999999999997,0.1509,0.526,0.6639,1.7691,0.2506,0.651,0.05415,0.183981,0.290988,0.676171,0.067319,0.249358,0.14,87.0,0.3742,0.2532,20.6651,15.9621,3.664
0025950_session_1,rest_1_rest,0.034,0.141,1.0,0.006,-0.001,0.136,0.629,0.0399,0.1111,0.0606,0.2075,0.063,0.0904,-0.001362,-0.000226,0.0006900000000000001,-0.000692,0.0008869999999999999,-0.000733,0.2517,0.142,0.1733,0.2865,0.1909,0.1594,0.077563,0.019363,0.039557999999999996,0.081149,0.05184299999999999,0.049109,0.1221,12.0,0.3494,0.1897,4.9793,21.9577,3.7953
0025951_session_2,rest_1_rest,0.037000000000000005,0.3,6.0,0.01,0.0,0.29100000000000004,0.909,0.0655,0.1939,0.0516,0.8937,0.089,0.1271,-0.000692,-0.00122,-0.000295,0.001127,-0.000678,-0.000714,0.1981,0.2733,0.1084,0.4576,0.238,0.2688,0.085475,0.114604,0.042952,0.174055,0.09141,0.073538,0.134,34.0,0.3661,0.2087,8.076,14.1895,3.7716
0025951_session_1,rest_1_rest,0.028999999999999998,0.124,1.0,0.008,-0.003,0.156,2.395,0.0341,0.1053,0.0454,0.1124,0.0335,0.2115,0.002472,0.006409999999999999,0.00355,-0.004169,0.003117,-0.0061909999999999995,0.4168,0.8886,0.4886,0.581,0.4879,0.9582,0.124804,0.354085,0.189297,0.24973800000000002,0.150969,0.336148,0.1032,7.0,0.3213,0.1585,2.9046,18.352,2.8221
0025952_session_2,rest_1_rest,0.019,0.069,0.0,0.006,-0.001,0.09,1.08,0.0503,0.0444,0.0285,0.0449,0.035,0.0842,-0.00041,2.5e-05,-0.000133,-0.002707,0.000682,-0.002525,0.0907,0.1198,0.0638,0.679,0.2311,0.7146,0.037363,0.048026,0.015887000000000002,0.291565,0.12164200000000001,0.243876,0.0755,0.0,0.2747,0.1109,0.0,16.5094,1.9856
0025952_session_1,rest_1_rest,0.012,0.057,0.0,0.004,-0.001,0.11900000000000001,0.439,0.0258,0.086,0.0251,0.0948,0.0329,0.0775,6.9e-05,0.000974,-0.000872,-0.000487,-0.000683,-0.000469,0.0514,0.1296,0.2032,0.1171,0.1667,0.0797,0.023793,0.057045000000000005,0.061742,0.039632,0.031951,0.029135,0.0641,1.0,0.2532,0.0996,0.4149,20.1933,1.7256
0025953_session_2,rest_1_rest,0.03,0.091,0.0,0.004,-0.001,0.125,0.89,0.0189,0.0306,0.0218,0.0795,0.0271,0.109,-0.000365,-0.000368,-5e-05,-0.001006,-0.00011100000000000001,-0.002277,0.1355,0.1386,0.04,0.2631,0.0474,0.5722,0.03035,0.026014999999999996,0.01576,0.128692,0.014961000000000002,0.217448,0.0763,0.0,0.2763,0.1179,0.0,16.4298,2.507
0025953_session_1,rest_1_rest,0.026000000000000002,0.075,0.0,0.003,-0.005,0.135,1.986,0.0143,0.0466,0.0214,0.038,0.0128,0.1011,-0.00016999999999999999,0.0041140000000000005,0.0011099999999999999,-0.00514,0.000198,-0.003498,0.0514,0.7369,0.1766,0.809,0.0371,0.5883,0.018265,0.172017,0.072498,0.270552,0.009067,0.18775899999999998,0.0647,0.0,0.2543,0.0985,0.0,18.2338,2.2003
0025954_session_2,rest_1_rest,0.017,0.085,0.0,0.004,-0.0,0.146,0.636,0.0696,0.1225,0.0474,0.1682,0.0639,0.0767,0.000317,-0.000796,0.000509,-0.000388,0.000538,-0.001114,0.0835,0.2096,0.1204,0.208,0.1225,0.304,0.031069,0.10958399999999999,0.059965,0.0563,0.070289,0.101815,0.0758,7.0,0.2752,0.1267,1.6627,17.7816,1.8838
0025954_session_1,rest_1_rest,0.015,0.067,0.0,0.003,-0.0,0.099,0.42200000000000004,0.0441,0.0656,0.0661,0.1043,0.0263,0.0817,0.000335,0.00022,0.000462,-0.001643,0.000656,-0.001902,0.0733,0.0541,0.0788,0.2809,0.1013,0.2957,0.024159,0.014613999999999999,0.027086000000000002,0.117177,0.039787,0.108242,0.0499,1.0,0.2233,0.0819,0.4149,16.5021,1.3526
0025955_session_2,rest_1_rest,0.025,0.28800000000000003,3.0,0.006,-0.0,0.898,1.965,0.1274,0.5522,0.0574,0.4064,0.0607,0.1024,-0.002623,0.002552,-0.0004940000000000001,-0.001975,-0.0015279999999999998,-0.002973,0.5617,0.7896,0.1896,0.6077,0.4061,0.715,0.36384,0.299331,0.084156,0.25249099999999997,0.216056,0.335583,0.1029,29.0,0.3207,0.1879,6.8884,19.2135,2.9049
0025955_session_1,rest_1_rest,0.02,0.065,0.0,0.004,-0.001,0.069,1.285,0.0199,0.0429,0.0221,0.0487,0.0297,0.0772,-0.00028700000000000004,0.0034560000000000003,-0.000866,-0.003078,-0.0012380000000000002,-0.003472,0.054,0.5117,0.1185,0.4562,0.1741,0.5232,0.017856999999999998,0.175925,0.049531,0.17088,0.077695,0.179231,0.0538,0.0,0.2319,0.0826,0.0,22.5766,1.4627
0025956_session_2,rest_1_rest,0.046,0.131,18.0,0.009000000000000001,-0.001,0.165,1.591,0.0615,0.0684,0.0437,0.1015,0.0672,0.1185,7.3e-05,0.0018039999999999998,0.001667,-0.00263,0.00114,-0.002157,0.1828,0.3977,0.4418,0.623,0.5132,0.5284,0.08794500000000001,0.204272,0.162635,0.271988,0.19206800000000002,0.19858800000000001,0.1357,30.0,0.3683,0.1927,7.1259,17.4946,3.5951
0025956_session_1,rest_1_rest,0.047,0.212,16.0,0.009000000000000001,-0.002,0.282,1.165,0.0637,0.1299,0.0984,0.2354,0.0717,0.2727,-4.3e-05,0.001591,0.0017010000000000003,-0.0029579999999999997,0.0017050000000000001,-0.003871,0.0746,0.2112,0.3124,0.4513,0.3438,0.5608,0.027535000000000004,0.06683,0.11417100000000001,0.13301300000000002,0.12209600000000001,0.174782,0.1329,29.0,0.3645,0.2203,12.0332,23.8119,3.5383
0025957_session_2,rest_1_rest,0.022000000000000002,0.08800000000000001,0.0,0.006,-0.001,0.133,1.3459999999999999,0.036,0.0493,0.0401,0.1241,0.0599,0.0822,0.000264,0.001884,0.001281,-0.00028900000000000003,0.001077,-0.002114,0.1172,0.4978,0.392,0.2833,0.436,0.5567,0.034322000000000005,0.19878900000000002,0.103809,0.110883,0.091744,0.21281999999999998,0.0739,0.0,0.2719,0.114,0.0,17.7125,1.9692
0025957_session_1,rest_1_rest,0.013000000000000001,0.052000000000000005,0.0,0.004,0.001,0.064,0.779,0.0325,0.0517,0.0259,0.1181,0.0296,0.0528,0.000906,0.000531,0.000491,0.001013,0.000381,-0.0034560000000000003,0.1862,0.1938,0.133,0.3474,0.223,0.4954,0.059992,0.064974,0.041882,0.085175,0.08081,0.20843899999999999,0.0496,0.0,0.2228,0.0819,0.0,19.3646,1.2756
0025958_session_2,rest_1_rest,0.033,0.267,21.0,0.01,-0.0,0.47700000000000004,1.3619999999999999,0.1233,0.1359,0.1911,0.3547,0.2891,0.1437,0.000148,0.000161,-0.00023500000000000002,0.0006,0.00011100000000000001,-0.001818,0.4212,0.3308,0.3447,0.6497,0.7314,0.5342,0.10927,0.06285,0.09826,0.184064,0.19339,0.163769,0.1444,78.0,0.38,0.2689,18.5273,16.0773,3.8119
0025958_session_1,rest_1_rest,0.032,0.263,18.0,0.009000000000000001,0.001,0.39,1.818,0.0807,0.1183,0.1228,0.3963,0.2325,0.077,-0.000375,-0.00197,0.003846,0.0019199999999999998,0.003408,-0.004262,0.1335,0.4373,0.6064,0.7796,0.6204,0.5394,0.03826,0.170482,0.32424000000000003,0.29299200000000003,0.30282,0.23549,0.1218,41.0,0.3489,0.2615,17.0124,23.2204,3.2217
0025959_session_2,rest_1_rest,0.024,0.201,1.0,0.006,-0.0,0.48100000000000004,0.9540000000000001,0.0638,0.2727,0.0547,0.2795,0.037,0.1485,-0.000143,-4.2e-05,0.00106,-0.0010119999999999999,0.000556,-0.001652,0.1226,0.3309,0.2724,0.4764,0.1725,0.4367,0.044146,0.040545,0.11044000000000001,0.146446,0.08176699999999999,0.171764,0.0864,6.0,0.294,0.1327,1.4252,15.7797,2.4137
0025959_session_1,rest_1_rest,0.012,0.067,0.0,0.004,0.001,0.099,1.133,0.016,0.0439,0.0182,0.0783,0.0221,0.0948,0.000344,-0.004321,-0.000251,0.001999,-0.0010539999999999998,-0.000285,0.0928,0.6328,0.0524,0.2773,0.1665,0.0855,0.028928,0.27249,0.024061000000000003,0.075322,0.093462,0.023476,0.0721,0.0,0.2686,0.1095,0.0,24.2471,2.1918
0025960_session_2,rest_1_rest,0.024,0.107,2.0,0.009000000000000001,0.001,0.243,0.89,0.1909,0.2702,0.1467,0.1464,0.1117,0.1348,0.000241,-0.001442,0.000536,-0.0012109999999999998,0.000267,-0.00074,0.1411,0.5337,0.1733,0.3739,0.2269,0.2724,0.04137,0.16859200000000002,0.038807,0.144731,0.054042999999999994,0.07562999999999999,0.1062,20.0,0.3258,0.1772,4.7506,20.7425,2.6518
0025960_session_1,rest_1_rest,0.026000000000000002,0.11,1.0,0.006,-0.002,0.217,0.862,0.0469,0.1579,0.0458,0.0973,0.0403,0.1006,0.001431,0.001168,0.000692,-0.001666,0.000401,-0.002013,0.2797,0.243,0.1657,0.2833,0.1015,0.3454,0.055021,0.058484,0.048685,0.11589100000000001,0.025135,0.11962,0.0845,5.0,0.2907,0.1327,2.0747,21.1866,2.3858
0025961_session_2,rest_1_rest,0.013000000000000001,0.08199999999999999,0.0,0.008,0.001,0.284,1.8090000000000002,0.045,0.1387,0.0675,0.0772,0.0304,0.1076,-0.000551,-0.0026420000000000003,-0.001268,0.000688,-0.000968,-0.000426,0.1613,0.8207,0.3015,0.4467,0.2259,0.1977,0.063252,0.282102,0.142512,0.079742,0.11280899999999999,0.040713,0.0848,7.0,0.2913,0.1342,1.6627,15.9251,2.357
0025961_session_1,rest_1_rest,0.027000000000000003,0.087,0.0,0.006,-0.001,0.14400000000000002,0.7490000000000001,0.0408,0.0479,0.0751,0.0744,0.0359,0.1403,0.002074,-0.00031600000000000004,0.000837,0.000521,0.000379,-0.000718,0.2905,0.0659,0.3385,0.1199,0.1767,0.1314,0.135708,0.018068,0.114863,0.028553,0.052080999999999995,0.051075,0.116,11.0,0.3407,0.1778,4.5643,19.0796,3.3509
0025962_session_2,rest_1_rest,0.037000000000000005,0.11800000000000001,4.0,0.009000000000000001,-0.001,0.171,1.177,0.0947,0.1395,0.0934,0.1002,0.0503,0.1287,0.001147,-0.0008320000000000001,0.0017920000000000002,-0.001243,0.0009699999999999999,-0.002157,0.3432,0.2342,0.4876,0.3864,0.2843,0.6278,0.118826,0.085267,0.159832,0.12440799999999999,0.088469,0.208118,0.1005,7.0,0.3171,0.1558,1.6627,15.7171,2.5718
0025962_session_1,rest_1_rest,0.046,0.348,14.0,0.01,0.001,0.26899999999999996,1.148,0.0818,0.281,0.0996,0.3486,0.0719,0.1214,-0.000999,-0.001527,0.00043499999999999995,-0.003264,-0.000359,-0.0037909999999999997,0.1539,0.3433,0.1969,0.447,0.1133,0.6213,0.067462,0.115302,0.040019,0.169009,0.024168000000000002,0.21112399999999998,0.1197,29.0,0.3459,0.2282,12.0332,22.7921,2.9839
0025963_session_2,rest_1_rest,0.036000000000000004,0.21,2.0,0.012,-0.0,0.298,1.23,0.0251,0.0805,0.0281,0.241,0.0346,0.0906,0.000436,0.001395,-0.000131,-0.0022600000000000003,3.7e-05,-0.002477,0.1156,0.3115,0.0872,0.5862,0.0956,0.6479,0.025924000000000003,0.133952,0.030923000000000003,0.245414,0.044554,0.247797,0.1328,44.0,0.3645,0.1994,10.4513,16.5066,3.8169
0025963_session_1,rest_1_rest,0.023,0.122,1.0,0.005,-0.001,0.35600000000000004,1.294,0.023,0.1818,0.0257,0.1651,0.0266,0.084,0.000872,0.0036439999999999997,0.00075,-0.0032979999999999997,0.0009880000000000002,-0.004382,0.1325,0.4517,0.1227,0.4555,0.1548,0.6251,0.05979299999999999,0.23726999999999998,0.029788,0.209227,0.038794,0.25909699999999997,0.079,4.0,0.281,0.145,1.6598,21.9212,2.3301
0025964_session_2,rest_1_rest,0.031,0.134,2.0,0.006,-0.001,0.155,2.16,0.0754,0.0559,0.0634,0.1302,0.1422,0.1118,-0.001537,0.002859,-0.000789,-0.0028940000000000003,-0.001157,-0.0041600000000000005,0.3605,0.6735,0.1789,0.7687,0.3729,0.9765,0.192129,0.341764,0.096085,0.346142,0.159633,0.48803199999999997,0.0929,11.0,0.3048,0.1521,2.6128,18.1443,2.5218
0025964_session_1,rest_1_rest,0.027000000000000003,0.128,4.0,0.005,-0.003,0.098,1.162,0.0291,0.0513,0.0215,0.0761,0.0255,0.1296,-0.000449,0.001219,-0.000167,-0.004323,7.4e-05,-0.002932,0.1463,0.2706,0.0901,0.6766,0.0796,0.4824,0.041018,0.077752,0.025292,0.303562,0.027239999999999997,0.167439,0.075,1.0,0.2738,0.1218,0.4149,22.0369,2.1737
0025965_session_2,rest_1_rest,0.03,0.248,15.0,0.008,0.002,0.547,2.441,0.0375,0.1077,0.2846,0.1696,0.2175,0.1595,0.000426,0.0007480000000000001,0.002757,-0.000515,0.003011,-0.001918,0.1228,0.322,1.0162,0.5967,0.9597,0.7182,0.036123,0.061433,0.144214,0.105628,0.157503,0.146688,0.0958,29.0,0.3096,0.188,6.8884,15.3509,2.4127
0025965_session_1,rest_1_rest,0.02,0.10400000000000001,1.0,0.005,0.0,0.111,0.6,0.0336,0.0428,0.0769,0.0625,0.0789,0.1115,-0.000656,-0.000529,0.00043,0.002357,-0.000618,0.000679,0.1312,0.1442,0.1446,0.3517,0.1745,0.2372,0.053413999999999996,0.062975,0.057602,0.205725,0.052662,0.09598,0.0744,4.0,0.2728,0.127,1.6598,16.2817,1.7581
0025966_session_2,rest_1_rest,0.051,0.706,30.0,0.01,-0.003,0.624,2.003,0.0895,0.157,0.1345,0.8165,0.1716,0.4314,-0.001084,-0.002135,-3.5e-05,0.002961,-0.0007030000000000001,0.0009050000000000001,0.4132,0.6438,0.2223,0.8847,0.263,0.3841,0.110098,0.196606,0.061757000000000006,0.34908,0.09096699999999999,0.126247,0.1656,96.0,0.407,0.2923,22.8029,20.3732,4.6603
0025966_session_1,rest_1_rest,0.049,0.389,29.0,0.01,0.001,0.48,1.077,0.1203,0.3576,0.0971,0.5593,0.1438,0.2803,-0.001018,0.0014320000000000001,-0.000603,0.0018149999999999998,-0.00018600000000000002,-0.0010019999999999999,0.2413,0.3806,0.1746,0.4733,0.2753,0.8013,0.086984,0.099009,0.045834,0.108326,0.07681,0.15203,0.1541,48.0,0.3926,0.3221,19.917,28.0217,4.1775
