uid,falff_50,falff_75,falff_90,falff_fwhm,falff_mean,reho_50,reho_75,reho_90,reho_fwhm,reho_mean,vmhc_50,vmhc_75,vmhc_90,vmhc_fwhm,vmhc_mean,site_x,tr,Subject,Scan,Mean_Relative_RMS_Displacement,Max_Relative_RMS_Displacement,Movements_gt_threshold,Mean_Relative_Mean_Rotation,Mean_Relative_Maxdisp,Max_Relative_Maxdisp,Max_Abs_Maxdisp,Max_Relative_Roll,Max_Relative_Pitch,Max_Relative_Yaw,Max_Relative_dS-I,Max_Relative_dL-R,Max_Relative_dP-A,Mean_Relative_Roll,Mean_Relative_Pitch,Mean_Relative_Yaw,Mean_Relative_dS-I,Mean_Relative_dL-R,Mean_Relative_dP-A,Max_Abs_Roll,Max_Abs_Pitch,Max_Abs_Yaw,Max_Abs_dS-I,Max_Abs_dL-R,Max_Abs_dP-A,Mean_Abs_Roll,Mean_Abs_Pitch,Mean_Abs_Yaw,Mean_Abs_dS-I,Mean_Abs_dL-R,Mean_Abs_dP-A,MeanFD,NumFD_greater_than_0.20,rootMeanSquareFD,FDquartile(top1/4thFD),PercentFD_greater_than_0.20,MeanDVARS,MeanFD_Jenkinson,site_y
0025032_session_1_scan_rest_2_rest,0.602088984567672,0.635725240688771,0.6727251224219799,3.06172,0.6039395295830862,0.08342986553907394,0.12029164098203182,0.16404634714126587,9.99969,0.09578467905521393,0.2537476122379303,0.4441701769828797,0.6399641990661621,6.591,0.2821648716926575,NYU_2,2000,0025032_session_1,rest_2_rest,0.031,0.236,5.0,0.006999999999999999,-0.004,0.282,1.134,0.067,0.0907,0.0523,0.2309,0.1756,0.0898,-0.001072,-0.002539,-0.001039,0.00223,-0.001587,-0.000374,0.1678,0.3464,0.1354,0.4429,0.2051,0.1085,0.062711,0.094155,0.06213,0.052108,0.057758,0.016812,0.1121,12.0,0.3349,0.1899,6.6298,2.2203,2.6569,NYU_2
0025033_session_1_scan_rest_1_rest,0.5962563827633858,0.6297539323568344,0.6632514819502829,2.84711,0.5992797551336224,0.06888165324926376,0.09408973902463913,0.12821702659130094,9.78309,0.07932715117931366,0.20236736536026,0.3775780200958252,0.5621640086174011,6.29274,0.23688961565494535,NYU_2,2000,0025033_session_1,rest_1_rest,0.023,0.171,4.0,0.006,-0.001,0.249,0.8029999999999999,0.0552,0.0638,0.0406,0.29600000000000004,0.1041,0.1161,-0.0006219999999999999,0.002184,0.000246,0.004163,-9.3e-05,-0.002693,0.1305,0.3044,0.0789,0.4982,0.0713,0.3027,0.043538,0.060324,0.028754,0.109165,0.015326,0.075115,0.0804,6.0,0.2836,0.1414,3.3149,1.9486,1.9151,NYU_2
0025033_session_1_scan_rest_2_rest,0.6017284635454416,0.6355334334075451,0.6727189002558589,3.06183,0.6052633594284473,0.07260649651288986,0.1000573206692934,0.13588910549879074,9.55691,0.0831870287656784,0.22392183542251587,0.4041582643985748,0.5873551428318025,6.17391,0.2534969449043274,NYU_2,2000,0025033_session_1,rest_2_rest,0.024,0.191,4.0,0.006,-0.002,0.332,0.523,0.0758,0.0949,0.0742,0.3398,0.20199999999999999,0.1149,-0.0008150000000000001,0.000837,0.00063,0.001955,-0.000335,-0.00114,0.1504,0.1072,0.1368,0.3007,0.2216,0.1567,0.045125,0.025721,0.065136,0.067315,0.0234,0.030792,0.0863,13.0,0.2939,0.1814,7.1823,1.916,1.9525,NYU_2
0025034_session_1_scan_rest_1_rest,0.6115293600596488,0.6486941277980804,0.6926161260344088,3.4524,0.6161927169195254,0.08406198397278786,0.11987154744565487,0.1603616744279862,9.59083,0.09515353292226793,0.2737688422203064,0.4649307429790497,0.6569846868515015,6.3990599999999995,0.2947238981723785,NYU_2,2000,0025034_session_1,rest_1_rest,0.02,0.269,4.0,0.006,-0.003,0.354,1.32,0.113,0.1039,0.1416,0.2494,0.1936,0.1255,0.001468,0.003361,0.001576,0.004984000000000001,0.002144,-0.00466,0.2324,0.3534,0.221,0.7187,0.3395,0.5003,0.032516,0.181244,0.08569299999999999,0.14743299999999998,0.051559,0.202049,0.0793,8.0,0.2816,0.1479,4.4199,2.0089,2.0472,NYU_2
0025034_session_1_scan_rest_2_rest,0.6100873332470655,0.6437938157469034,0.6842415947467089,3.23305,0.6119487279322929,0.08041242510080338,0.11277558282017708,0.1492546558380127,9.71937,0.09043137729167937,0.24110045284032824,0.4261149615049362,0.6205695271492004,6.329680000000001,0.2691933214664459,NYU_2,2000,0025034_session_1,rest_2_rest,0.02,0.233,3.0,0.005,-0.002,0.321,0.7979999999999999,0.1147,0.0612,0.0445,0.2313,0.0596,0.0822,0.00155,9.2e-05,0.000999,0.001821,0.0008289999999999999,-0.0007830000000000001,0.159,0.1317,0.1328,0.5239,0.1483,0.1737,0.033134,0.040214,0.035558,0.060138,0.057562,0.021904,0.0661,4.0,0.257,0.1179,2.2099,1.9725,1.5524,NYU_2
0025035_session_1_scan_rest_1_rest,0.6110445032827556,0.6446183770895004,0.6748348635155708,2.89909,0.6115882531207516,0.08002051711082457,0.1119185909628868,0.15099923312664032,10.0641,0.09125621616840364,0.2533630728721619,0.4374116063117981,0.6196989417076111,6.54172,0.28000593185424805,NYU_2,2000,0025035_session_1,rest_1_rest,0.017,0.227,1.0,0.006999999999999999,-0.002,0.248,0.8370000000000001,0.0512,0.0624,0.0382,0.1971,0.1185,0.1438,-0.002501,0.001687,-0.001618,0.001661,-0.001707,-0.002475,0.2736,0.2121,0.1595,0.2647,0.1739,0.3359,0.118593,0.051199,0.082178,0.038126,0.058533,0.057881,0.0681,2.0,0.2611,0.11900000000000001,1.105,2.0609,1.5183,NYU_2
0025036_session_1_scan_rest_1_rest,0.6129696266725659,0.6504288816358894,0.6878881365992129,3.2180400000000002,0.6173739134650863,0.08132262527942657,0.11589708924293518,0.1556882619857789,10.1114,0.092944897711277,0.2631088495254517,0.44722533226013184,0.6272016167640686,6.64313,0.2825714349746704,NYU_2,2000,0025036_session_1,rest_1_rest,0.006999999999999999,0.246,1.0,0.004,-0.002,0.38,0.958,0.055999999999999994,0.0798,0.0268,0.316,0.0367,0.0775,-0.0008550000000000001,0.004288,-0.000985,0.001261,-0.000334,-0.001577,0.1261,0.4451,0.1073,0.3146,0.0536,0.2117,0.046249,0.133741,0.042589,0.041251,0.017464,0.039948,0.0458,1.0,0.2139,0.0791,0.5525,1.8885,0.9878,NYU_2
0025036_session_1_scan_rest_2_rest,0.6136274076998234,0.6469767233356833,0.6836609705351293,3.18763,0.615192702764469,0.08208627998828888,0.1168361771851778,0.15592772513628006,10.0968,0.09400554746389388,0.26223087310791016,0.44824761152267456,0.6222494840621948,6.716939999999999,0.282960057258606,NYU_2,2000,0025036_session_1,rest_2_rest,0.011,0.256,1.0,0.004,-0.002,0.375,0.861,0.0566,0.0783,0.0205,0.3032,0.0325,0.0969,0.002411,0.003449,4.7e-05,0.001876,0.000992,-0.001736,0.2293,0.3305,0.0299,0.3483,0.1113,0.2039,0.082216,0.110127,0.007772,0.031626,0.046889,0.038543,0.0507,1.0,0.2251,0.0824,0.5525,1.9127,1.1171,NYU_2
0025037_session_1_scan_rest_2_rest,0.6033512051217258,0.6365023702383041,0.6696535353548825,2.99453,0.6050123981639661,0.10519540309906006,0.1487903594970703,0.1961984187364578,10.1782,0.11703886091709136,0.3852185904979706,0.5862922072410583,0.7410509824752809,6.56473,0.3755415081977844,NYU_2,2000,0025037_session_1,rest_2_rest,0.03,0.299,10.0,0.009000000000000001,-0.004,0.381,1.297,0.10300000000000001,0.2242,0.0771,1.1381,0.1896,0.3537,0.0010550000000000002,0.002485,0.000146,0.002161,0.000435,-0.002566,0.1409,0.4887,0.1527,0.5770000000000001,0.201,0.4143,0.034133,0.17084100000000002,0.041962,0.093209,0.035951,0.096485,0.1226,21.0,0.3501,0.3031,11.6022,2.0808,2.9285,NYU_2
0025037_session_1_scan_rest_1_rest,0.6069298521615565,0.6467285309918225,0.6865272098220885,3.3208599999999997,0.6110894464736444,0.08718813955783844,0.1218494549393654,0.1627534180879593,9.91424,0.09803318977355956,0.30030739307403564,0.4907776787877083,0.6598403453826904,6.51599,0.312349408864975,NYU_2,2000,0025037_session_1,rest_1_rest,0.031,0.235,1.0,0.009000000000000001,-0.005,0.331,1.693,0.0721,0.0909,0.3446,0.3159,0.125,0.0815,0.001705,0.005285,6.7e-05,0.005725,0.001981,-0.004555,0.2762,0.7234,0.2657,0.7724,0.3522,0.5436,0.06352100000000001,0.26673600000000003,0.024917,0.229935,0.077572,0.199618,0.1113,12.0,0.3336,0.2046,6.6298,1.9992,2.3249,NYU_2
0025038_session_1_scan_rest_1_rest,0.611429103417322,0.6452097168657929,0.6789903303142637,2.99439,0.6137329269387929,0.08689586445689201,0.1194071676582098,0.15865697264671327,10.0761,0.0976688712835312,0.29594817757606506,0.4787778556346893,0.6651087403297424,6.942239999999999,0.3118974566459656,NYU_2,2000,0025038_session_1,rest_1_rest,0.085,0.435,60.0,0.01,-0.003,0.61,1.182,0.0533,0.1532,0.0962,0.5688,0.0938,0.2302,-0.001623,0.005259000000000001,-0.000416,0.0022670000000000004,0.00022,-0.003442,0.2108,0.5834,0.1758,0.5379999999999999,0.1018,0.44299999999999995,0.09292,0.240954,0.070838,0.138737,0.013681,0.093892,0.2711,107.0,0.5207,0.494,59.11600000000001,2.3392,9.1581,NYU_2
0025038_session_1_scan_rest_2_rest,0.6104637060780078,0.6445678237359971,0.6752615296281874,2.95223,0.6119059121400917,0.08311857655644417,0.1177431046962738,0.16671694964170453,10.7839,0.0973355546593666,0.2750231623649597,0.4677257239818573,0.6469393968582153,6.803789999999999,0.29802048206329346,NYU_2,2000,0025038_session_1,rest_2_rest,0.062,0.312,32.0,0.008,-0.001,0.28600000000000003,0.757,0.0695,0.0939,0.0566,0.4743,0.0656,0.2327,-0.0008039999999999999,0.000518,-0.000773,0.000273,-0.000139,-0.000816,0.1331,0.1239,0.1199,0.5191,0.0719,0.2098,0.043542,0.036939,0.043518,0.074023,0.020274,0.031554,0.1685,61.0,0.4105,0.3002,33.7017,1.9692,4.9409,NYU_2
0025038_session_2_scan_rest_1_rest,0.6104352183174342,0.6475334912538528,0.6812591939233243,3.00946,0.6139794046107604,0.09628765285015106,0.13350176811218262,0.17580216377973554,9.51688,0.10688288509845734,0.3240154981613159,0.5134783387184143,0.6889806985855103,6.8834800000000005,0.3334949314594269,NYU_2,2000,0025038_session_2,rest_1_rest,0.049,0.304,25.0,0.014,-0.001,0.493,0.691,0.1301,0.2484,0.11,0.2917,0.0996,0.1112,-0.00155,-0.000227,-0.001757,0.001141,-0.000139,-0.000848,0.2263,0.185,0.2173,0.35100000000000003,0.1004,0.1501,0.08277899999999999,0.055738,0.067993,0.075193,0.019271,0.027994,0.1713,59.0,0.4139,0.3456,32.5967,2.1912,3.9121,NYU_2
0025038_session_2_scan_rest_2_rest,0.6050124492030591,0.6413793177343905,0.6777461862657219,3.11823,0.607153550653597,0.1106601506471634,0.15251585468649864,0.19844642877578736,9.93786,0.12097875028848648,0.3885389268398285,0.5719921588897705,0.7291967749595644,7.0822199999999995,0.3770181238651276,NYU_2,2000,0025038_session_2,rest_2_rest,0.04,0.412,15.0,0.014,-0.004,0.7240000000000001,1.868,0.1725,0.3521,0.1338,0.524,0.0778,0.1879,-0.00092,-0.003344,-0.002381,-2.3e-05,-0.001063,0.000665,0.2908,0.8188,0.3522,0.5245,0.1543,0.3336,0.047987,0.192073,0.0849,0.154838,0.034031,0.090909,0.1359,32.0,0.3686,0.3175,17.6796,2.2038,2.7693,NYU_2
0025039_session_1_scan_rest_1_rest,0.6170031556393951,0.6557862111367285,0.6945692666340619,3.43667,0.6200699420202451,0.09145486727356912,0.13529299572110176,0.18628673404455187,10.561,0.1064119040966034,0.31935879588127136,0.5353906154632568,0.7122013568878174,6.658860000000001,0.3333712220191956,NYU_2,2000,0025039_session_1,rest_1_rest,0.022,0.159,1.0,0.02,-0.006999999999999999,0.192,2.208,0.2036,0.1143,0.0475,0.2246,0.0853,0.0699,0.004987,0.007909000000000001,0.002477,0.002794,0.00442,-0.006057,0.7158,0.9317,0.3762,0.3225,0.5965,0.6756,0.137901,0.331387,0.096354,0.060149,0.165533,0.206454,0.1247,13.0,0.3532,0.1934,7.1823,2.0112,1.8753,NYU_2
0025039_session_1_scan_rest_2_rest,0.6195218437351286,0.6612873612903059,0.7030528788454831,3.57965,0.6237782601482345,0.09598157182335854,0.13827572762966156,0.18536390960216528,9.86613,0.10917321592569353,0.3394190669059753,0.5325324535369873,0.6990405321121215,6.47968,0.3429175019264221,NYU_2,2000,0025039_session_1,rest_2_rest,0.024,0.26,2.0,0.011,-0.003,0.461,1.4380000000000002,0.0635,0.2795,0.0423,0.2673,0.0527,0.0938,0.0021850000000000003,0.003913000000000001,0.0008960000000000002,0.0065060000000000005,0.001253,-0.004775,0.2615,0.5539,0.1293,0.6357,0.2195,0.5082,0.08565299999999999,0.17057999999999998,0.041142000000000005,0.257309,0.063541,0.186547,0.0955,4.0,0.3091,0.1624,2.2099,2.079,1.7613,NYU_2
0025039_session_2_scan_rest_1_rest,0.6098651355132461,0.6441272217780352,0.6818155166693032,3.12931,0.6125295187613979,0.09569557011127472,0.13634324073791504,0.1854087859392166,9.99804,0.10858648270368576,0.3274022936820984,0.5230786800384521,0.6925809979438782,6.7178,0.3333990573883057,NYU_2,2000,0025039_session_2,rest_1_rest,0.03,0.15,3.0,0.008,-0.002,0.206,0.903,0.0838,0.1202,0.0551,0.156,0.0581,0.04,8.2e-05,-0.001009,0.000335,0.006263,0.00034500000000000004,-0.002049,0.0673,0.2334,0.1576,0.7689,0.1028,0.3034,0.019362,0.06400800000000001,0.037754,0.204,0.048168,0.080532,0.0837,3.0,0.2893,0.13,1.6575,2.0472,1.8827,NYU_2
0025039_session_2_scan_rest_2_rest,0.6221641553565861,0.6601852981839329,0.7085758436005563,3.6457800000000002,0.6261849096425542,0.10085014253854753,0.14481132104992867,0.19049141556024551,9.88537,0.11290969699621199,0.3466764837503433,0.5499317646026611,0.7217383384704591,6.61039,0.35191649198532104,NYU_2,2000,0025039_session_2,rest_2_rest,0.025,0.161,2.0,0.008,0.0,0.182,0.464,0.0781,0.0701,0.0379,0.1852,0.0457,0.05,0.000432,-0.000943,6.9e-05,-0.001225,0.000327,0.000103,0.081,0.1419,0.0699,0.303,0.0683,0.0724,0.020677,0.051933000000000014,0.020971,0.14016199999999998,0.020692,0.03775,0.0763,2.0,0.2762,0.1239,1.105,2.0008,1.5792,NYU_2
0025040_session_1_scan_rest_2_rest,0.6044759089127183,0.6380579038523138,0.6749980982858688,3.07393,0.606222586366925,0.09786882251501083,0.13519257307052612,0.17810599505901342,10.1282,0.10872911661863327,0.34310729801654816,0.5325944423675537,0.7017682790756226,6.75595,0.3447410762310028,NYU_2,2000,0025040_session_1,rest_2_rest,0.029,0.205,7.0,0.013,-0.006999999999999999,0.325,1.534,0.1437,0.1991,0.1161,0.3334,0.1229,0.0761,0.001275,0.003791,-0.004819,0.001754,0.000825,-0.001306,0.26899999999999996,0.6692,0.6874,0.3565,0.27899999999999997,0.1968,0.097613,0.203221,0.206719,0.047233,0.083603,0.024751,0.1515,34.0,0.3892,0.2832,18.7845,2.2601,3.0264,NYU_2
0025040_session_1_scan_rest_1_rest,0.6081509124487638,0.6453156904317439,0.6824804684147239,3.13543,0.6123957860592532,0.11212668567895888,0.1557983085513115,0.2043069899082184,10.3485,0.12301891297101974,0.40655185282230377,0.5899684429168701,0.7330718040466309,6.85607,0.3879518210887909,NYU_2,2000,0025040_session_1,rest_1_rest,0.055,0.263,34.0,0.031,0.001,0.667,2.423,0.1991,0.4076,0.095,0.4003,0.2029,0.1834,-0.004922,-0.000593,-0.002423,0.002354,0.000759,-0.002178,0.9501,1.2506,0.3295,0.3243,0.2647,0.3558,0.290153,0.263906,0.150916,0.086344,0.063163,0.076448,0.2808,109.0,0.5299,0.5262,60.221000000000004,2.5746,5.6059,NYU_2
0025040_session_2_scan_rest_1_rest,0.6068488438613713,0.6452128512319177,0.6800892215687782,3.21152,0.6100149031264316,0.09761607274413107,0.13692739233374596,0.1805371701717377,9.97359,0.10876169800758362,0.3416285812854767,0.5425474941730499,0.7095513999462131,6.7217899999999995,0.345437228679657,NYU_2,2000,0025040_session_2,rest_1_rest,0.062,0.378,32.0,0.011,-0.003,0.752,1.179,0.08800000000000001,0.2916,0.0865,0.3913,0.0449,0.1337,-0.000339,0.0005009999999999999,0.002037,0.003887,0.0008990000000000002,-0.003025,0.1056,0.4864,0.2666,0.5249,0.1052,0.4184,0.041065,0.10573699999999997,0.094271,0.119349,0.035023,0.089002,0.1543,38.0,0.3928,0.2678,20.9945,2.2376,4.3298,NYU_2
0025040_session_2_scan_rest_2_rest,0.6024789118673652,0.635765039594844,0.6690511673223227,2.96476,0.6039920874889704,0.08815508335828781,0.12355077639222145,0.16315612196922302,9.69984,0.09922749549150467,0.2844368815422058,0.4688108563423157,0.6550154685974121,6.7544699999999995,0.3037527799606323,NYU_2,2000,0025040_session_2,rest_2_rest,0.018000000000000002,0.14300000000000002,4.0,0.012,-0.001,0.272,1.364,0.1125,0.138,0.1374,0.2536,0.0822,0.1214,-0.004415,0.006564,-0.00028900000000000003,0.000144,-0.002144,-0.002926,0.4998,0.6456,0.1082,0.2702,0.2297,0.3452,0.221749,0.199276,0.051189,0.059911,0.067786,0.083332,0.1193,14.0,0.3453,0.2123,7.7348,2.1392,2.3192,NYU_2
0025041_session_1_scan_rest_1_rest,0.6027180275414139,0.6393472999334335,0.6793065061792731,3.2444,0.6066438453847387,0.08706667274236679,0.1303315907716751,0.18085396587848668,10.5759,0.10345033556222916,0.2973378300666809,0.5005338788032532,0.6863587975502017,6.76151,0.3165603280067444,NYU_2,2000,0025041_session_1,rest_1_rest,0.026,0.4,4.0,0.011,-0.008,1.293,2.332,0.0941,1.0817,0.2088,0.4967,0.0771,0.1754,-0.000754,-0.005978,0.004217,0.004869,0.0008,-0.000196,0.1159,1.258,0.5527,0.8301,0.1244,0.1816,0.052851,0.229469,0.11946199999999997,0.08164500000000001,0.030063,0.018279,0.0935,7.0,0.3058,0.2061,3.8674,2.147,2.0053,NYU_2
0025041_session_1_scan_rest_2_rest,0.6203190539963543,0.6603396381251514,0.6970251735765487,3.48161,0.622761811228434,0.10906649380922318,0.15612132847309113,0.20200534760952,10.5119,0.12099674344062805,0.3909523040056229,0.5728675127029419,0.7198037505149841,6.84305,0.3764434456825256,NYU_2,2000,0025041_session_1,rest_2_rest,0.063,1.461,17.0,0.028,-0.012,3.643,6.268,1.2546,2.8479,1.1978,3.5919,2.1482,0.5489999999999999,-0.00672,-0.010077,0.002736,0.009562,-0.007742,0.000251,0.8505,1.9915,1.331,2.3187,1.5487,0.4556,0.3108,0.485491,0.238547,0.8651639999999999,0.3,0.189203,0.2817,32.0,0.5308,0.9156,17.6796,2.287,4.8498,NYU_2
0025041_session_2_scan_rest_2_rest,0.635908517986536,0.686206366866827,0.7436896227300167,4.1003300000000005,0.6429261805392784,0.1208946332335472,0.18591298162937164,0.2539986789226532,11.2737,0.1405206322669983,0.4160056859254837,0.6401766836643219,0.8055740594863892,6.82175,0.40442055463790894,NYU_2,2000,0025041_session_2,rest_2_rest,0.023,0.303,1.0,0.006,-0.003,0.43,0.55,0.0667,0.0808,0.0252,0.3002,0.0317,0.0773,-0.000117,0.0008060000000000001,7.2e-05,0.0017,-0.00036,-0.000595,0.067,0.1272,0.0291,0.3313,0.0406,0.1134,0.024924,0.029407,0.009604,0.032127,0.008715,0.011527,0.083,1.0,0.28800000000000003,0.1318,0.5525,2.0823,1.9595,NYU_2
0025041_session_2_scan_rest_1_rest,0.6221055798232555,0.6614340934902428,0.7007626071572304,3.4336599999999997,0.6252064739733478,0.08545566350221634,0.12207134068012238,0.1642954021692276,10.0012,0.09782232344150543,0.2814328670501709,0.4736994430422783,0.6627138853073122,6.70551,0.3013422191143036,NYU_2,2000,0025041_session_2,rest_1_rest,0.032,0.325,3.0,0.006,-0.003,0.255,0.816,0.1241,0.0992,0.0343,0.3152,0.0492,0.0813,-0.001367,0.000547,0.001135,0.003815,6.500000000000001e-05,-0.000922,0.2332,0.1619,0.1798,0.638,0.0503,0.1509,0.083406,0.040584,0.050477,0.070793,0.020028,0.013288,0.0753,3.0,0.2744,0.128,1.6575,2.0271,1.9451,NYU_2
0025042_session_1_scan_rest_2_rest,0.6062729312106967,0.6395846307277679,0.6728963302448392,3.0324400000000002,0.607949099054631,0.08446001261472702,0.1219460926949978,0.16419830918312073,10.4222,0.09705494344234468,0.2759758830070496,0.4624833762645722,0.6380897164344788,6.80519,0.2936190962791443,NYU_2,2000,0025042_session_1,rest_2_rest,0.016,0.249,1.0,0.006,-0.002,0.327,0.612,0.0648,0.0952,0.0935,0.2653,0.0302,0.0584,-0.001247,0.001161,-0.000625,0.002358,-0.000942,-0.001126,0.1617,0.1399,0.1613,0.326,0.09300000000000001,0.1458,0.074507,0.049011,0.029978,0.042598,0.036183,0.032105,0.071,3.0,0.2664,0.1207,1.6575,2.1349,1.5285,NYU_2
0025042_session_1_scan_rest_1_rest,0.6118537297006696,0.645657803164795,0.6760814692825079,2.94505,0.6126331797560861,0.07990216463804245,0.11425990052521227,0.15663465857505798,10.2883,0.09230712801218033,0.2544085681438446,0.4423999786376953,0.6329106390476227,6.86535,0.2817915678024292,NYU_2,2000,0025042_session_1,rest_1_rest,0.022,0.247,2.0,0.008,-0.003,0.331,1.3769999999999998,0.0593,0.0867,0.1032,0.2551,0.0587,0.0926,-0.00192,0.004059,-0.000625,0.005638000000000001,-0.000493,-0.004115,0.2296,0.3883,0.0964,0.7022,0.0606,0.4458,0.108051,0.164668,0.010544,0.154416,0.010154,0.138881,0.0701,2.0,0.2648,0.1182,1.105,2.0293,1.3681,NYU_2
0025042_session_2_scan_rest_2_rest,0.6061793677508831,0.6402343884110451,0.674289409071207,2.9321,0.6085316940042291,0.07493975386023521,0.10952662117779256,0.15317574292421346,10.5031,0.08940473198890686,0.2416433095932007,0.4335879981517792,0.6130389809608461,6.4841,0.2690191864967346,NYU_2,2000,0025042_session_2,rest_2_rest,0.01,0.267,1.0,0.006999999999999999,-0.002,0.364,0.7170000000000001,0.0667,0.0636,0.0778,0.2852,0.0214,0.0779,-0.000606,0.001901,-0.000938,0.002228,-0.000519,-0.001515,0.10099999999999999,0.1789,0.1548,0.3898,0.0706,0.2251,0.053717,0.092366,0.020748,0.024668,0.02688,0.028181,0.0543,1.0,0.233,0.0921,0.5525,2.252,1.0174,NYU_2
0025042_session_2_scan_rest_1_rest,0.6037542347330601,0.6433446763549,0.6796359145082533,3.3246,0.6060719907296934,0.11798809468746185,0.16987350583076474,0.22127280533313756,10.5261,0.1302052140235901,0.4322220385074616,0.6155071854591371,0.7531381249427795,6.77992,0.4064863324165344,NYU_2,2000,0025042_session_2,rest_1_rest,0.053,0.281,26.0,0.013,-0.006999999999999999,0.66,1.656,0.2481,0.37799999999999995,0.2814,0.4436,0.3286,0.1249,0.000288,0.001585,-0.002017,0.005531,0.002153,-0.00394,0.3074,0.3765,0.3812,0.9258,0.5233,0.5598,0.063362,0.148226,0.091187,0.202373,0.122725,0.179223,0.1742,49.0,0.4173,0.3537,27.0718,2.7239999999999998,4.5912,NYU_2
0025043_session_1_scan_rest_1_rest,0.6252445885911584,0.6669275611639023,0.7155576958321035,3.6345300000000003,0.6311520096836921,0.1197507493197918,0.17593848705291748,0.2324299275875092,11.0148,0.13421975076198578,0.4587851017713547,0.6505670994520187,0.7921375632286072,6.76635,0.4282684028148651,NYU_2,2000,0025043_session_1,rest_1_rest,0.095,0.431,57.0,0.025,-0.001,0.6679999999999999,4.557,0.2017,0.2733,0.3064,0.4313,0.19,0.1011,-0.004733,-0.020835,0.008165,0.02025,0.002109,-0.001871,0.5206,1.9766,0.9226,1.885,0.2857,0.2029,0.310665,1.388161,0.480899,1.173271,0.105142,0.096236,0.2335,84.0,0.4832,0.4689,46.4088,2.1744,5.3723,NYU_2
