Subject,Scan,Mean_Relative_RMS_Displacement,Max_Relative_RMS_Displacement,Movements_gt_threshold,Mean_Relative_Mean_Rotation,Mean_Relative_Maxdisp,Max_Relative_Maxdisp,Max_Abs_Maxdisp,Max_Relative_Roll,Max_Relative_Pitch,Max_Relative_Yaw,Max_Relative_dS-I,Max_Relative_dL-R,Max_Relative_dP-A,Mean_Relative_Roll,Mean_Relative_Pitch,Mean_Relative_Yaw,Mean_Relative_dS-I,Mean_Relative_dL-R,Mean_Relative_dP-A,Max_Abs_Roll,Max_Abs_Pitch,Max_Abs_Yaw,Max_Abs_dS-I,Max_Abs_dL-R,Max_Abs_dP-A,Mean_Abs_Roll,Mean_Abs_Pitch,Mean_Abs_Yaw,Mean_Abs_dS-I,Mean_Abs_dL-R,Mean_Abs_dP-A,MeanFD,NumFD_greater_than_0.20,rootMeanSquareFD,FDquartile(top1/4thFD),PercentFD_greater_than_0.20,MeanDVARS,MeanFD_Jenkinson
0025502_session_1,rest_1_rest,0.021,0.087,0.000,0.007,-0.001,0.354,0.737,0.072300,0.197400,0.022500,0.172500,0.048500,0.195000,-0.000596,0.001774,-0.000352,-0.002335,-0.001100,-0.000318,0.070000,0.264000,0.048500,0.326400,0.126400,0.144400,0.048550,0.157900,0.028344,0.202754,0.083812,0.054211,0.0864,7.0000,0.2940,0.1518,3.3981,10.6420,2.7869,
0025503_session_2,rest_1_rest,0.016,0.109,1.000,0.005,0.000,0.109,1.424,0.016900,0.095100,0.016800,0.045700,0.019700,0.154200,-0.000207,0.008513,-0.000519,0.001246,0.000409,-0.001110,0.059700,0.889700,0.090000,0.184600,0.075600,0.195600,0.021811,0.461320,0.026735,0.097895,0.036402,0.071414,0.0612,0.0000,0.2474,0.1051,0.0000,14.3955,1.8177,
0025503_session_1,rest_1_rest,0.022,0.152,2.000,0.007,-0.001,0.249,1.859,0.057800,0.247000,0.024300,0.219000,0.059400,0.172400,-0.003796,0.011886,-0.000566,0.000531,-0.000828,-0.001070,0.415400,1.275000,0.095900,0.241700,0.140400,0.190500,0.212146,0.641622,0.034017,0.067785,0.056642,0.080080,0.0770,7.0000,0.2775,0.1424,3.3981,14.8624,2.0058,
0025504_session_2,rest_1_rest,0.042,0.162,8.000,0.011,-0.001,0.154,0.682,0.054600,0.069000,0.044300,0.093700,0.041500,0.222600,-0.002109,0.002247,0.000600,0.000334,-0.000742,-0.001567,0.324300,0.242000,0.076800,0.078100,0.108500,0.197400,0.106084,0.100144,0.023038,0.022811,0.047633,0.067376,0.1722,76.0000,0.4150,0.2748,36.8932,13.8806,5.3358,
0025504_session_1,rest_1_rest,0.044,0.122,13.000,0.007,-0.000,0.143,0.458,0.038700,0.086000,0.049300,0.076600,0.055500,0.155000,-0.000372,0.001012,-0.000446,-0.000519,-0.000114,-0.000823,0.127700,0.182700,0.101600,0.185800,0.085600,0.162500,0.042434,0.056331,0.040492,0.069051,0.028043,0.063002,0.1355,43.0000,0.3681,0.2292,20.8738,12.2947,3.9147,
0025505_session_2,rest_1_rest,0.016,0.056,0.000,0.009,0.001,0.114,0.367,0.016300,0.071300,0.020300,0.047700,0.011400,0.121900,0.000578,0.000606,0.000605,-0.000182,0.000813,-0.000189,0.060200,0.120900,0.077400,0.123600,0.088800,0.089500,0.029687,0.045215,0.032036,0.041923,0.044428,0.031779,0.0996,0.0000,0.3155,0.1516,0.0000,18.9868,2.8212,
0025505_session_1,rest_1_rest,0.026,0.111,2.000,0.009,-0.000,0.108,0.537,0.018300,0.076500,0.013900,0.063300,0.018300,0.142000,0.000140,0.001585,0.000197,-0.002019,0.000350,-0.001138,0.037800,0.203600,0.028900,0.255700,0.048000,0.191100,0.009779,0.086731,0.009757,0.111551,0.019897,0.053956,0.1010,2.0000,0.3179,0.1593,0.9709,16.7012,3.0729,
0025506_session_2,rest_1_rest,0.010,0.046,0.000,0.004,-0.001,0.091,0.597,0.016100,0.063300,0.015300,0.038800,0.016400,0.076400,-0.000986,0.001160,-0.000926,-0.001961,-0.000496,-0.000270,0.121000,0.213400,0.114900,0.240700,0.077300,0.087900,0.049842,0.084057,0.061060,0.145111,0.023445,0.030175,0.0431,0.0000,0.2075,0.0715,0.0000,11.2876,1.1452,
0025506_session_1,rest_1_rest,0.016,0.066,0.000,0.003,0.000,0.164,0.472,0.035500,0.096600,0.036000,0.043600,0.019200,0.109000,-0.000242,-0.000593,-0.001431,0.001662,0.000064,-0.000812,0.080300,0.144700,0.185500,0.191300,0.077500,0.134100,0.025893,0.066068,0.095821,0.066120,0.032346,0.049657,0.0549,2.0000,0.2344,0.0995,0.9709,12.4485,1.6520,
0025507_session_2,rest_1_rest,0.028,0.095,0.000,0.008,0.000,0.129,0.391,0.026700,0.077800,0.025600,0.045500,0.018100,0.192200,0.000089,-0.000985,0.000105,0.001768,-0.000259,-0.000841,0.048400,0.163200,0.037000,0.233400,0.042600,0.167200,0.019893,0.063270,0.010689,0.071452,0.016614,0.058106,0.0991,3.0000,0.3147,0.1588,1.4563,14.2386,3.0747,
0025507_session_1,rest_1_rest,0.017,0.087,0.000,0.006,-0.000,0.163,0.313,0.053300,0.139700,0.040500,0.072300,0.011100,0.140800,-0.000050,0.000320,0.000695,0.000794,0.000040,-0.000418,0.081000,0.190900,0.073200,0.125200,0.012800,0.103500,0.021142,0.093340,0.043633,0.025342,0.004637,0.029544,0.0888,3.0000,0.2979,0.1551,1.4563,13.3559,2.8370,
0025508_session_2,rest_1_rest,0.018,0.094,0.000,0.005,-0.001,0.185,0.726,0.050500,0.059900,0.053200,0.049000,0.019900,0.169100,0.000395,-0.002402,0.001368,-0.000645,-0.000207,-0.000202,0.058400,0.370900,0.166200,0.148500,0.051900,0.140700,0.013568,0.132313,0.082226,0.050450,0.015557,0.026472,0.0697,2.0000,0.2639,0.1167,0.9709,14.3147,1.9677,
0025508_session_1,rest_1_rest,0.027,0.369,4.000,0.009,0.002,0.753,0.954,0.126300,0.245200,0.062700,0.351000,0.126200,0.234600,0.000015,-0.001937,0.000864,0.001252,0.000082,0.000230,0.158500,0.309200,0.116600,0.420200,0.167000,0.125000,0.017460,0.112342,0.050785,0.085174,0.025776,0.044259,0.0996,15.0000,0.3156,0.1864,7.2816,15.2245,2.5954,
0025509_session_2,rest_1_rest,0.032,0.091,0.000,0.010,-0.003,0.193,1.059,0.027100,0.180200,0.032100,0.149900,0.052900,0.111400,0.000605,0.003251,0.000622,-0.001374,0.000346,-0.003287,0.075700,0.491400,0.096900,0.267800,0.084200,0.384000,0.042046,0.199978,0.048818,0.099782,0.030458,0.154632,0.1181,8.0000,0.3437,0.1817,3.8835,13.2408,3.0274,
0025509_session_1,rest_1_rest,0.041,0.143,7.000,0.007,-0.003,0.248,1.188,0.043700,0.091100,0.052700,0.140700,0.094600,0.183800,-0.001225,0.003637,-0.000263,-0.000762,-0.001375,-0.002545,0.253500,0.496300,0.078900,0.259200,0.267200,0.351900,0.053070,0.195672,0.028832,0.055688,0.057261,0.126316,0.1336,26.0000,0.3655,0.2173,12.6214,16.6475,3.5856,
0025510_session_2,rest_1_rest,0.028,0.073,0.000,0.011,-0.000,0.088,0.380,0.042200,0.141700,0.044000,0.086700,0.018500,0.107100,-0.000295,0.000933,-0.000386,-0.000986,-0.000567,-0.001067,0.047100,0.140300,0.059700,0.169200,0.076600,0.157100,0.013891,0.053321,0.022654,0.063297,0.027014,0.057026,0.1082,3.0000,0.3289,0.1515,1.4563,14.9446,2.9481,
0025510_session_1,rest_1_rest,0.036,0.175,4.000,0.011,-0.000,0.137,0.546,0.026200,0.102300,0.070200,0.109300,0.044300,0.335400,-0.000250,0.002161,-0.000064,-0.000737,-0.000146,-0.001262,0.057300,0.279600,0.062700,0.191600,0.044800,0.241900,0.014366,0.092959,0.014426,0.067016,0.013177,0.075453,0.1772,86.0000,0.4210,0.2688,41.7476,13.5999,5.5420,
0025511_session_2,rest_1_rest,0.020,0.067,0.000,0.005,0.000,0.099,0.550,0.015300,0.056100,0.035200,0.108800,0.011500,0.073800,-0.000455,0.001021,-0.001874,-0.001352,-0.000960,-0.001207,0.065000,0.131600,0.208900,0.264000,0.104500,0.175900,0.034005,0.054109,0.119819,0.127039,0.056429,0.051798,0.0610,0.0000,0.2469,0.1066,0.0000,11.2800,1.7184,
0025511_session_1,rest_1_rest,0.013,0.173,2.000,0.003,-0.001,0.093,0.476,0.045100,0.123800,0.037100,0.142300,0.022100,0.116200,0.000007,0.000592,0.000592,0.002321,-0.000786,-0.001891,0.056200,0.098700,0.106100,0.294700,0.109100,0.267100,0.023017,0.022155,0.048098,0.153022,0.041223,0.095879,0.0415,3.0000,0.2038,0.0846,1.4563,10.0877,1.1308,
0025512_session_2,rest_1_rest,0.049,0.128,7.000,0.006,0.001,0.192,0.526,0.040100,0.302900,0.065300,0.442500,0.062500,0.269400,0.000420,-0.001181,0.000815,-0.001480,-0.000400,-0.000672,0.057700,0.173800,0.084900,0.287700,0.063300,0.204500,0.028588,0.054110,0.049164,0.150047,0.036933,0.067308,0.1193,13.0000,0.3454,0.2091,6.3107,15.0633,3.6611,
0025512_session_1,rest_1_rest,0.021,0.110,1.000,0.012,0.003,1.112,2.355,0.051000,0.769900,0.062600,0.172000,0.044200,0.334400,-0.000532,-0.007523,0.001339,-0.002188,0.000600,0.001298,0.121900,1.421800,0.252300,0.387100,0.078100,0.273300,0.028765,0.389153,0.071008,0.105072,0.039524,0.064149,0.1123,16.0000,0.3351,0.2217,7.7670,12.3255,2.5265,
0025513_session_2,rest_1_rest,0.026,0.291,6.000,0.005,0.001,0.288,0.526,0.037000,0.176600,0.032300,0.284800,0.069500,0.125500,0.001205,-0.000707,0.001460,-0.000137,0.001588,-0.000578,0.176400,0.233800,0.168000,0.481900,0.199600,0.112000,0.068720,0.046157,0.087055,0.069591,0.097023,0.037354,0.1016,13.0000,0.3187,0.1708,6.3107,16.3970,3.2693,
0025513_session_1,rest_1_rest,0.027,0.227,2.000,0.009,-0.001,0.699,1.093,0.062600,0.362300,0.047100,0.267100,0.046200,0.127500,-0.000055,-0.000783,-0.000393,-0.001757,0.000464,0.000144,0.144600,0.474000,0.134900,0.443100,0.118400,0.184900,0.046566,0.089248,0.046140,0.127524,0.039443,0.063624,0.1135,6.0000,0.3369,0.1781,2.9126,11.0733,3.1554,
0025514_session_2,rest_1_rest,0.022,0.099,0.000,0.005,0.000,0.104,0.182,0.029600,0.043200,0.023200,0.084200,0.031900,0.162900,-0.000300,0.000080,-0.000094,0.000186,0.000308,0.000316,0.045500,0.057300,0.039100,0.101500,0.060600,0.113300,0.020416,0.021790,0.019592,0.027993,0.020820,0.037972,0.0663,2.0000,0.2576,0.1146,0.9709,13.3546,1.9858,
0025514_session_1,rest_1_rest,0.015,0.067,0.000,0.005,-0.000,0.208,0.359,0.036200,0.086100,0.018200,0.060400,0.025300,0.131000,-0.001247,0.000346,-0.000237,0.001026,-0.000712,-0.000385,0.143600,0.139700,0.049300,0.195500,0.080400,0.079700,0.047262,0.039316,0.010645,0.036602,0.018500,0.021799,0.0631,3.0000,0.2511,0.1080,1.4563,16.1915,1.7360,
0026190_session_1,rest_1_rest,0.024,0.175,2.000,0.007,-0.005,0.392,1.288,0.067000,0.160900,0.037200,0.176600,0.041300,0.025200,-0.000663,-0.003128,0.001699,0.003980,-0.000186,0.000556,0.150500,0.464400,0.200100,0.503000,0.100500,0.111900,0.038878,0.066906,0.091284,0.140210,0.029776,0.014814,0.0671,3.0000,0.2590,0.1170,1.6575,17.2036,1.5440,
0026191_session_1,rest_1_rest,0.024,0.175,2.000,0.007,-0.005,0.392,1.288,0.067000,0.160900,0.037200,0.176600,0.041300,0.025200,-0.000663,-0.003128,0.001699,0.003980,-0.000186,0.000556,0.150500,0.464400,0.200100,0.503000,0.100500,0.111900,0.038878,0.066906,0.091284,0.140210,0.029776,0.014814,0.0671,3.0000,0.2590,0.1170,1.6575,17.2036,1.5440,
0026192_session_1,rest_1_rest,0.024,0.175,2.000,0.007,-0.005,0.392,1.288,0.067000,0.160900,0.037200,0.176600,0.041300,0.025200,-0.000663,-0.003128,0.001699,0.003980,-0.000186,0.000556,0.150500,0.464400,0.200100,0.503000,0.100500,0.111900,0.038878,0.066906,0.091284,0.140210,0.029776,0.014814,0.0671,3.0000,0.2590,0.1170,1.6575,17.2036,1.5440,
0026193_session_1,rest_1_rest,0.024,0.175,2.000,0.007,-0.005,0.392,1.288,0.067000,0.160900,0.037200,0.176600,0.041300,0.025200,-0.000663,-0.003128,0.001699,0.003980,-0.000186,0.000556,0.150500,0.464400,0.200100,0.503000,0.100500,0.111900,0.038878,0.066906,0.091284,0.140210,0.029776,0.014814,0.0671,3.0000,0.2590,0.1170,1.6575,17.2036,1.5440,
0026194_session_1,rest_1_rest,0.024,0.175,2.000,0.007,-0.005,0.392,1.288,0.067000,0.160900,0.037200,0.176600,0.041300,0.025200,-0.000663,-0.003128,0.001699,0.003980,-0.000186,0.000556,0.150500,0.464400,0.200100,0.503000,0.100500,0.111900,0.038878,0.066906,0.091284,0.140210,0.029776,0.014814,0.0671,3.0000,0.2590,0.1170,1.6575,17.2036,1.5440,
0026195_session_1,rest_1_rest,0.024,0.175,2.000,0.007,-0.005,0.392,1.288,0.067000,0.160900,0.037200,0.176600,0.041300,0.025200,-0.000663,-0.003128,0.001699,0.003980,-0.000186,0.000556,0.150500,0.464400,0.200100,0.503000,0.100500,0.111900,0.038878,0.066906,0.091284,0.140210,0.029776,0.014814,0.0671,3.0000,0.2590,0.1170,1.6575,17.2036,1.5440,
0026196_session_1,rest_1_rest,0.024,0.175,2.000,0.007,-0.005,0.392,1.288,0.067000,0.160900,0.037200,0.176600,0.041300,0.025200,-0.000663,-0.003128,0.001699,0.003980,-0.000186,0.000556,0.150500,0.464400,0.200100,0.503000,0.100500,0.111900,0.038878,0.066906,0.091284,0.140210,0.029776,0.014814,0.0671,3.0000,0.2590,0.1170,1.6575,17.2036,1.5440,
0026197_session_1,rest_1_rest,0.024,0.175,2.000,0.007,-0.005,0.392,1.288,0.067000,0.160900,0.037200,0.176600,0.041300,0.025200,-0.000663,-0.003128,0.001699,0.003980,-0.000186,0.000556,0.150500,0.464400,0.200100,0.503000,0.100500,0.111900,0.038878,0.066906,0.091284,0.140210,0.029776,0.014814,0.0671,3.0000,0.2590,0.1170,1.6575,17.2036,1.5440,
0026198_session_1,rest_1_rest,0.024,0.175,2.000,0.007,-0.005,0.392,1.288,0.067000,0.160900,0.037200,0.176600,0.041300,0.025200,-0.000663,-0.003128,0.001699,0.003980,-0.000186,0.000556,0.150500,0.464400,0.200100,0.503000,0.100500,0.111900,0.038878,0.066906,0.091284,0.140210,0.029776,0.014814,0.0671,3.0000,0.2590,0.1170,1.6575,17.2036,1.5440,
0026199_session_1,rest_1_rest,0.024,0.175,2.000,0.007,-0.005,0.392,1.288,0.067000,0.160900,0.037200,0.176600,0.041300,0.025200,-0.000663,-0.003128,0.001699,0.003980,-0.000186,0.000556,0.150500,0.464400,0.200100,0.503000,0.100500,0.111900,0.038878,0.066906,0.091284,0.140210,0.029776,0.014814,0.0671,3.0000,0.2590,0.1170,1.6575,17.2036,1.5440,
0026200_session_1,rest_1_rest,0.024,0.175,2.000,0.007,-0.005,0.392,1.288,0.067000,0.160900,0.037200,0.176600,0.041300,0.025200,-0.000663,-0.003128,0.001699,0.003980,-0.000186,0.000556,0.150500,0.464400,0.200100,0.503000,0.100500,0.111900,0.038878,0.066906,0.091284,0.140210,0.029776,0.014814,0.0671,3.0000,0.2590,0.1170,1.6575,17.2036,1.5440,
0026201_session_1,rest_1_rest,0.024,0.175,2.000,0.007,-0.005,0.392,1.288,0.067000,0.160900,0.037200,0.176600,0.041300,0.025200,-0.000663,-0.003128,0.001699,0.003980,-0.000186,0.000556,0.150500,0.464400,0.200100,0.503000,0.100500,0.111900,0.038878,0.066906,0.091284,0.140210,0.029776,0.014814,0.0671,3.0000,0.2590,0.1170,1.6575,17.2036,1.5440,
0026202_session_1,rest_1_rest,0.024,0.175,2.000,0.007,-0.005,0.392,1.288,0.067000,0.160900,0.037200,0.176600,0.041300,0.025200,-0.000663,-0.003128,0.001699,0.003980,-0.000186,0.000556,0.150500,0.464400,0.200100,0.503000,0.100500,0.111900,0.038878,0.066906,0.091284,0.140210,0.029776,0.014814,0.0671,3.0000,0.2590,0.1170,1.6575,17.2036,1.5440,
0026203_session_1,rest_1_rest,0.024,0.175,2.000,0.007,-0.005,0.392,1.288,0.067000,0.160900,0.037200,0.176600,0.041300,0.025200,-0.000663,-0.003128,0.001699,0.003980,-0.000186,0.000556,0.150500,0.464400,0.200100,0.503000,0.100500,0.111900,0.038878,0.066906,0.091284,0.140210,0.029776,0.014814,0.0671,3.0000,0.2590,0.1170,1.6575,17.2036,1.5440,
0026204_session_1,rest_1_rest,0.024,0.175,2.000,0.007,-0.005,0.392,1.288,0.067000,0.160900,0.037200,0.176600,0.041300,0.025200,-0.000663,-0.003128,0.001699,0.003980,-0.000186,0.000556,0.150500,0.464400,0.200100,0.503000,0.100500,0.111900,0.038878,0.066906,0.091284,0.140210,0.029776,0.014814,0.0671,3.0000,0.2590,0.1170,1.6575,17.2036,1.5440,
0026205_session_1,rest_1_rest,0.024,0.175,2.000,0.007,-0.005,0.392,1.288,0.067000,0.160900,0.037200,0.176600,0.041300,0.025200,-0.000663,-0.003128,0.001699,0.003980,-0.000186,0.000556,0.150500,0.464400,0.200100,0.503000,0.100500,0.111900,0.038878,0.066906,0.091284,0.140210,0.029776,0.014814,0.0671,3.0000,0.2590,0.1170,1.6575,17.2036,1.5440,
0026206_session_1,rest_1_rest,0.024,0.175,2.000,0.007,-0.005,0.392,1.288,0.067000,0.160900,0.037200,0.176600,0.041300,0.025200,-0.000663,-0.003128,0.001699,0.003980,-0.000186,0.000556,0.150500,0.464400,0.200100,0.503000,0.100500,0.111900,0.038878,0.066906,0.091284,0.140210,0.029776,0.014814,0.0671,3.0000,0.2590,0.1170,1.6575,17.2036,1.5440,
0026207_session_1,rest_1_rest,0.024,0.175,2.000,0.007,-0.005,0.392,1.288,0.067000,0.160900,0.037200,0.176600,0.041300,0.025200,-0.000663,-0.003128,0.001699,0.003980,-0.000186,0.000556,0.150500,0.464400,0.200100,0.503000,0.100500,0.111900,0.038878,0.066906,0.091284,0.140210,0.029776,0.014814,0.0671,3.0000,0.2590,0.1170,1.6575,17.2036,1.5440,
0026208_session_1,rest_1_rest,0.024,0.175,2.000,0.007,-0.005,0.392,1.288,0.067000,0.160900,0.037200,0.176600,0.041300,0.025200,-0.000663,-0.003128,0.001699,0.003980,-0.000186,0.000556,0.150500,0.464400,0.200100,0.503000,0.100500,0.111900,0.038878,0.066906,0.091284,0.140210,0.029776,0.014814,0.0671,3.0000,0.2590,0.1170,1.6575,17.2036,1.5440,
0026209_session_1,rest_1_rest,0.024,0.175,2.000,0.007,-0.005,0.392,1.288,0.067000,0.160900,0.037200,0.176600,0.041300,0.025200,-0.000663,-0.003128,0.001699,0.003980,-0.000186,0.000556,0.150500,0.464400,0.200100,0.503000,0.100500,0.111900,0.038878,0.066906,0.091284,0.140210,0.029776,0.014814,0.0671,3.0000,0.2590,0.1170,1.6575,17.2036,1.5440,
0025552_session_1,rest_1_rest,0.065,1.769,19.000,0.022,-0.002,1.717,2.477,0.160400,0.775600,0.188500,1.830000,0.127800,0.349500,0.000985,-0.004493,0.001052,-0.001292,-0.001171,0.002196,0.271600,1.200600,0.363000,1.977300,0.191500,0.525400,0.065389,0.236507,0.113449,0.220487,0.045568,0.098297,0.2466,61.0000,0.4966,0.5849,33.7017,24.0007,6.2466,
0025553_session_1,rest_1_rest,0.016,0.071,0.000,0.007,-0.000,0.115,0.545,0.081100,0.120700,0.028200,0.077800,0.041700,0.065200,-0.001754,0.001071,-0.000882,-0.001370,-0.001610,-0.001475,0.184200,0.133400,0.097900,0.172700,0.185200,0.223800,0.081449,0.045917,0.042477,0.068419,0.079102,0.064100,0.0814,2.0000,0.2854,0.1264,1.1050,22.8232,1.7761,
0025554_session_1,rest_1_rest,0.029,0.115,1.000,0.008,0.000,0.155,1.127,0.072500,0.063000,0.026400,0.076600,0.095700,0.146100,-0.000331,0.004722,0.000366,-0.002623,-0.000064,-0.002059,0.127500,0.487400,0.086000,0.387400,0.099500,0.336500,0.041986,0.226373,0.016062,0.192867,0.025613,0.109954,0.1124,6.0000,0.3352,0.1673,3.3149,20.0868,3.3695,
0025555_session_1,rest_1_rest,0.033,0.127,2.000,0.010,-0.000,0.141,0.594,0.061100,0.181500,0.063100,0.348300,0.080300,0.375100,0.001776,0.000946,-0.001164,-0.001763,0.001008,-0.001150,0.167800,0.119100,0.168800,0.217900,0.146200,0.277500,0.075227,0.041203,0.047751,0.100734,0.041452,0.067992,0.1056,8.0000,0.3250,0.1911,4.4199,21.5693,2.6809,
0025556_session_1,rest_1_rest,0.016,0.067,0.000,0.010,-0.002,0.247,1.977,0.040000,0.115900,0.046700,0.071300,0.046300,0.077900,0.003021,-0.010124,-0.000770,0.001345,0.001696,0.001444,0.344000,0.963200,0.147200,0.216700,0.238100,0.181800,0.124282,0.405144,0.028923,0.056943,0.103172,0.064883,0.0915,5.0000,0.3024,0.1504,2.7624,15.9438,1.9397,
0025557_session_1,rest_1_rest,0.020,0.107,1.000,0.008,-0.003,0.226,0.893,0.070900,0.116400,0.040000,0.230500,0.063500,0.270600,0.001206,-0.001967,-0.000582,-0.000332,0.001873,0.000033,0.210100,0.368100,0.112400,0.200100,0.362000,0.166600,0.077984,0.126827,0.029269,0.068823,0.104288,0.050194,0.1120,19.0000,0.3346,0.2089,10.4972,24.2493,3.2622,
0025557_session_2,rest_1_rest,0.020,0.105,2.000,0.008,-0.003,0.315,1.047,0.057800,0.198200,0.046800,0.201300,0.062600,0.292200,-0.002196,0.001132,-0.002349,0.002017,-0.004203,-0.002152,0.266700,0.256400,0.256200,0.299500,0.490800,0.266100,0.113821,0.054857,0.106203,0.101905,0.207076,0.114932,0.0930,11.0000,0.3050,0.1709,6.0773,22.7626,2.3676,
0025558_session_1,rest_1_rest,0.016,0.075,0.000,0.005,-0.000,0.130,0.791,0.022900,0.052800,0.021700,0.055700,0.026400,0.076300,-0.001972,0.003486,-0.000319,-0.001179,-0.001458,-0.002811,0.209800,0.365500,0.071300,0.216600,0.179000,0.307600,0.068442,0.123727,0.017839,0.068482,0.049562,0.101629,0.0571,0.0000,0.2390,0.0863,0.0000,18.7539,1.4574,
0025559_session_1,rest_1_rest,0.012,0.045,0.000,0.003,0.001,0.047,0.306,0.013600,0.031800,0.017100,0.058100,0.017100,0.125800,0.000151,-0.000263,-0.000198,-0.001084,-0.000456,-0.001552,0.051100,0.111400,0.040300,0.139600,0.069200,0.153900,0.012089,0.021322,0.018586,0.066381,0.013835,0.073409,0.0364,1.0000,0.1908,0.0597,0.5525,19.9390,0.9166,
0025560_session_1,rest_1_rest,0.052,0.144,16.000,0.006,-0.001,0.165,0.649,0.033000,0.074200,0.046100,0.066500,0.022800,0.229800,0.000766,0.001517,0.001259,-0.002201,0.001342,-0.000834,0.083500,0.218500,0.129400,0.287700,0.129700,0.216300,0.030841,0.101041,0.056548,0.119651,0.057603,0.091201,0.1493,42.0000,0.3864,0.2230,23.2044,20.5143,5.6116,
0025561_session_1,rest_1_rest,0.035,0.133,7.000,0.004,-0.001,0.090,0.653,0.015900,0.046500,0.025800,0.053100,0.040500,0.137900,0.000283,0.002978,-0.000593,0.001560,0.000256,-0.002633,0.060300,0.310200,0.095300,0.172100,0.084500,0.316500,0.029080,0.150427,0.032228,0.057172,0.023515,0.137747,0.0739,0.0000,0.2719,0.1243,0.0000,19.0870,2.4530,
0025561_session_2,rest_1_rest,0.028,0.164,7.000,0.002,0.000,0.122,0.374,0.015100,0.023500,0.013500,0.047600,0.019500,0.175500,0.000126,0.001304,-0.000106,-0.000143,0.000140,-0.001556,0.032900,0.135600,0.034900,0.092000,0.064800,0.215300,0.013133,0.056146,0.013126,0.024905,0.012498,0.064219,0.0575,2.0000,0.2397,0.1029,1.1050,17.4582,1.9142,
0025562_session_1,rest_1_rest,0.022,0.092,0.000,0.007,-0.001,0.146,0.677,0.041900,0.070700,0.012800,0.082200,0.019500,0.057600,-0.000142,0.000702,-0.000007,-0.003763,-0.000809,-0.001263,0.034400,0.165900,0.055800,0.407100,0.090500,0.207800,0.016676,0.045740,0.022971,0.203186,0.034182,0.069418,0.0672,1.0000,0.2592,0.1027,0.5525,16.9905,1.4868,
0025562_session_2,rest_1_rest,0.025,0.080,0.000,0.006,0.002,0.104,1.226,0.030700,0.074300,0.039000,0.087800,0.023800,0.083900,-0.002094,0.006690,-0.000666,-0.000368,-0.001566,-0.003372,0.216100,0.692500,0.081100,0.134500,0.154400,0.341800,0.103379,0.284524,0.034216,0.043566,0.058346,0.127803,0.0731,1.0000,0.2704,0.1123,0.5525,19.6847,1.9039,
0025563_session_1,rest_1_rest,0.032,0.393,11.000,0.008,-0.001,0.479,1.125,0.173600,0.314300,0.169300,0.470500,0.106000,0.238700,-0.001171,0.003722,0.002048,0.001596,0.000025,-0.002339,0.312600,0.377100,0.283300,0.768000,0.161800,0.285200,0.075951,0.141843,0.091958,0.105287,0.057049,0.093448,0.1102,17.0000,0.3320,0.2480,9.3923,18.5948,2.7991,
0025564_session_1,rest_1_rest,0.022,0.095,0.000,0.011,-0.001,0.314,0.420,0.059400,0.286100,0.092100,0.091000,0.069200,0.148200,-0.000056,0.000089,0.001209,-0.001642,-0.001373,-0.000496,0.069100,0.246900,0.178600,0.188700,0.205400,0.138800,0.018451,0.043363,0.071399,0.080327,0.049447,0.037969,0.1076,6.0000,0.3280,0.1731,3.3149,19.3535,2.4185,
0025565_session_1,rest_1_rest,0.037,0.139,5.000,0.005,0.000,0.091,0.393,0.010800,0.041800,0.009600,0.052400,0.018500,0.146500,-0.000339,-0.001849,-0.000428,0.000031,0.000246,-0.001460,0.041700,0.206800,0.049700,0.091500,0.031400,0.231500,0.018996,0.092438,0.020681,0.024668,0.012462,0.069680,0.0862,1.0000,0.2936,0.1227,0.5525,16.1905,3.0418,
0025566_session_1,rest_1_rest,0.021,0.135,3.000,0.007,-0.000,0.198,0.773,0.047300,0.216600,0.034000,0.252500,0.032900,0.088500,0.000608,-0.002929,0.000925,0.002163,-0.000309,-0.003121,0.078900,0.297300,0.098900,0.299100,0.051900,0.311000,0.026916,0.175629,0.044135,0.161644,0.020578,0.159746,0.0745,4.0000,0.2729,0.1261,2.2099,19.4617,1.9030,
0025567_session_1,rest_1_rest,0.032,0.140,1.000,0.009,-0.003,0.438,1.972,0.050900,0.261800,0.036400,0.199400,0.022100,0.135000,-0.000083,0.010814,0.000851,-0.001889,0.001166,-0.007278,0.073600,1.114800,0.133700,0.275100,0.111400,0.736000,0.020385,0.580426,0.030675,0.161271,0.081629,0.375131,0.0868,7.0000,0.2947,0.1513,3.8674,18.2464,2.1968,
0025567_session_2,rest_1_rest,0.027,0.253,3.000,0.011,-0.009,0.442,3.053,0.041200,0.369800,0.038100,0.260600,0.024000,0.169700,-0.000207,-0.015432,-0.001344,-0.001818,0.001419,-0.007572,0.043400,1.911900,0.206100,0.494200,0.177300,0.906800,0.014141,0.688664,0.035632,0.146011,0.067221,0.312079,0.0931,6.0000,0.3051,0.1630,3.3149,19.3115,2.1928,
