Subject,Scan,Mean_Relative_RMS_Displacement,Max_Relative_RMS_Displacement,Movements_gt_threshold,Mean_Relative_Mean_Rotation,Mean_Relative_Maxdisp,Max_Relative_Maxdisp,Max_Abs_Maxdisp,Max_Relative_Roll,Max_Relative_Pitch,Max_Relative_Yaw,Max_Relative_dS-I,Max_Relative_dL-R,Max_Relative_dP-A,Mean_Relative_Roll,Mean_Relative_Pitch,Mean_Relative_Yaw,Mean_Relative_dS-I,Mean_Relative_dL-R,Mean_Relative_dP-A,Max_Abs_Roll,Max_Abs_Pitch,Max_Abs_Yaw,Max_Abs_dS-I,Max_Abs_dL-R,Max_Abs_dP-A,Mean_Abs_Roll,Mean_Abs_Pitch,Mean_Abs_Yaw,Mean_Abs_dS-I,Mean_Abs_dL-R,Mean_Abs_dP-A,MeanFD,NumFD_greater_than_0.20,rootMeanSquareFD,FDquartile(top1/4thFD),PercentFD_greater_than_0.20,MeanDVARS,MeanFD_Jenkinson
0026161_session_2,rest_2_rest,0.061,0.161,27.000,0.008,0.000,0.296,0.487,0.030000,0.102600,0.043500,0.232100,0.067300,0.349100,0.000291,0.000417,0.000325,0.000570,0.000113,-0.001419,0.053900,0.129100,0.045500,0.252300,0.090900,0.226100,0.011849,0.032518,0.021237,0.055997,0.013998,0.090588,0.2086,80.0000,0.4567,0.3391,52.9801,12.3723,8.0844,
0026162_session_1,rest_2_rest,0.046,0.238,10.000,0.010,0.000,0.608,0.703,0.067800,0.227900,0.078600,0.237700,0.049600,0.354600,-0.000103,0.000029,0.000319,0.001601,-0.000215,0.000715,0.072300,0.220800,0.138000,0.231800,0.082100,0.208900,0.022339,0.053178,0.048701,0.083739,0.024777,0.063169,0.1834,53.0000,0.4283,0.3052,35.0993,14.2623,5.5912,
0026162_session_2,rest_2_rest,0.035,0.307,10.000,0.015,-0.001,0.869,1.263,0.101800,0.373500,0.146200,0.524000,0.229200,0.400700,-0.001408,0.000585,-0.002152,0.000293,-0.003374,-0.000670,0.151000,0.379800,0.238700,0.441000,0.292200,0.271100,0.081757,0.032752,0.114387,0.060374,0.173847,0.069201,0.2331,90.0000,0.4828,0.3938,59.6026,14.8798,7.0465,
0026163_session_1,rest_2_rest,0.032,0.298,5.000,0.012,-0.003,0.634,1.039,0.057000,0.286400,0.047400,0.286200,0.069300,0.115900,0.000401,-0.001222,-0.000814,0.001372,0.000180,-0.000146,0.134100,0.368400,0.074400,0.381400,0.124400,0.077600,0.023309,0.040762,0.029105,0.060408,0.021313,0.029457,0.1509,34.0000,0.3885,0.2636,22.5166,11.3276,3.6514,
0026163_session_2,rest_2_rest,0.027,0.133,3.000,0.012,0.001,0.256,0.544,0.045500,0.114300,0.068800,0.245900,0.063400,0.115600,-0.000487,-0.000797,0.001954,-0.000647,-0.001519,-0.000139,0.101000,0.152400,0.299500,0.184500,0.197300,0.142300,0.030279,0.064058,0.175615,0.059500,0.110675,0.048239,0.2090,88.0000,0.4571,0.3182,58.2781,13.1780,5.6346,
0026164_session_1,rest_2_rest,0.063,0.226,33.000,0.012,0.001,0.458,0.666,0.042700,0.139500,0.042500,0.141700,0.035200,0.374500,-0.000387,0.000478,-0.000196,-0.000132,-0.000349,-0.000386,0.069700,0.208400,0.050500,0.224200,0.066800,0.254600,0.024001,0.058979,0.014841,0.058844,0.018686,0.078574,0.1931,59.0000,0.4394,0.4315,39.0728,13.4233,5.7272,
0026164_session_2,rest_2_rest,0.074,0.234,37.000,0.012,0.000,0.364,0.508,0.060300,0.119700,0.045500,0.120600,0.040900,0.355300,0.000356,0.000566,-0.000277,0.000108,0.000205,-0.000346,0.075700,0.156100,0.061900,0.173600,0.051900,0.250600,0.019408,0.049736,0.019775,0.040216,0.016251,0.086533,0.2125,70.0000,0.4610,0.4038,46.3576,16.8117,6.6446,
0026165_session_1,rest_2_rest,0.031,0.089,0.000,0.009,-0.000,0.203,0.386,0.031900,0.076600,0.032400,0.160500,0.027700,0.180900,-0.000697,0.000759,-0.000952,-0.000065,-0.001256,-0.001211,0.080500,0.111200,0.073900,0.158000,0.105400,0.167900,0.028503,0.044081,0.035730,0.047753,0.047121,0.041343,0.1682,51.0000,0.4101,0.2558,33.7748,12.2673,5.0083,
0026165_session_2,rest_2_rest,0.046,0.163,11.000,0.013,0.000,0.592,0.682,0.037400,0.262100,0.038900,0.412900,0.057600,0.282300,0.000150,0.001251,-0.000383,0.000372,0.000226,-0.001360,0.041100,0.282700,0.045800,0.283700,0.084600,0.182500,0.012145,0.071839,0.010159,0.053367,0.013769,0.051083,0.1968,63.0000,0.4436,0.3234,41.7219,15.6244,6.0175,
0026166_session_1,rest_2_rest,0.047,0.140,11.000,0.012,-0.001,0.259,0.416,0.029200,0.101700,0.043400,0.191700,0.033100,0.260200,-0.000499,-0.000046,0.000772,0.000381,-0.000677,-0.000975,0.058600,0.113800,0.083500,0.187100,0.088700,0.172100,0.019085,0.038455,0.043921,0.066098,0.036587,0.062800,0.1966,68.0000,0.4434,0.3468,45.0331,13.9851,5.5860,
0026166_session_2,rest_2_rest,0.037,0.167,9.000,0.012,0.001,0.260,0.391,0.064800,0.142100,0.050600,0.160200,0.063800,0.255400,0.000793,0.000479,-0.001172,-0.000398,0.000713,-0.001374,0.106200,0.131400,0.128600,0.122100,0.114700,0.240100,0.032702,0.049516,0.040963,0.043490,0.037670,0.053985,0.1984,69.0000,0.4454,0.3237,45.6954,13.8896,5.3165,
0026167_session_1,rest_2_rest,0.039,0.293,10.000,0.016,-0.006,0.787,1.591,0.108200,0.389300,0.071400,0.340700,0.081400,0.278600,-0.000795,-0.004188,-0.001281,0.005872,-0.000499,-0.000003,0.242300,0.491100,0.225600,0.657700,0.234200,0.207600,0.146087,0.152367,0.063959,0.181316,0.118826,0.049007,0.1907,46.0000,0.4367,0.4231,30.4636,12.4844,4.7075,
0026167_session_2,rest_2_rest,0.048,0.243,20.000,0.013,0.000,0.497,1.098,0.072200,0.375300,0.084200,0.393100,0.065800,0.475800,0.000786,-0.000952,0.000941,0.005753,0.000777,-0.000095,0.125000,0.287300,0.164700,0.590500,0.090500,0.322400,0.029680,0.089349,0.060457,0.212169,0.024428,0.049105,0.1897,50.0000,0.4355,0.4267,33.1126,13.5078,4.7927,
0026168_session_1,rest_2_rest,0.025,0.068,0.000,0.005,0.001,0.101,0.349,0.012100,0.056900,0.018300,0.076500,0.009600,0.092100,-0.000018,0.000943,-0.000726,-0.000734,-0.000317,-0.000823,0.028800,0.140500,0.056700,0.130500,0.044700,0.102700,0.012331,0.052772,0.021927,0.056044,0.006024,0.035891,0.0861,0.0000,0.2934,0.1124,0.0000,7.5464,2.6757,
0026168_session_2,rest_2_rest,0.039,0.102,1.000,0.006,-0.000,0.327,0.602,0.242400,0.292000,0.049500,0.084600,0.127800,0.078500,-0.000872,0.000444,0.000039,-0.000692,-0.000244,-0.000546,0.145200,0.262300,0.045600,0.162000,0.074500,0.103300,0.041003,0.077485,0.025833,0.078631,0.034637,0.035454,0.1015,3.0000,0.3186,0.1580,1.9868,11.9755,2.9327,
0026169_session_1,rest_2_rest,0.066,0.349,36.000,0.014,-0.008,0.439,1.514,0.073300,0.223700,0.136600,0.367300,0.162800,0.531800,0.001268,-0.003547,0.000932,0.005205,0.002198,0.001458,0.164000,0.466600,0.123500,0.661200,0.206500,0.375900,0.042025,0.084295,0.048564,0.127558,0.094297,0.112095,0.2735,94.0000,0.5230,0.5167,62.2517,15.4587,9.0359,
0026169_session_2,rest_2_rest,0.062,0.253,30.000,0.011,0.001,0.390,0.536,0.043700,0.157300,0.049700,0.223000,0.028000,0.436100,-0.000838,-0.000267,0.000390,-0.000666,0.000336,0.000178,0.082600,0.154900,0.069400,0.252000,0.039000,0.290200,0.038183,0.044379,0.021247,0.083729,0.015498,0.093181,0.2432,88.0000,0.4931,0.4098,58.2781,15.8682,8.1828,
0026170_session_1,rest_2_rest,0.033,0.133,4.000,0.010,0.002,0.224,0.470,0.030500,0.082500,0.035000,0.178900,0.034900,0.188600,0.000214,-0.001776,-0.000287,0.000340,0.000870,-0.001070,0.043200,0.210800,0.060500,0.254300,0.082000,0.178400,0.013316,0.081731,0.024339,0.069687,0.029049,0.063935,0.1395,39.0000,0.3735,0.2688,25.8278,14.1602,4.0510,
0026170_session_2,rest_2_rest,0.017,0.076,0.000,0.006,0.003,0.109,0.659,0.022200,0.063000,0.040500,0.157500,0.034000,0.139300,-0.001243,0.000294,0.001868,-0.000623,-0.001891,-0.001415,0.208700,0.081000,0.214400,0.140400,0.230900,0.175200,0.086323,0.026642,0.111435,0.029639,0.133957,0.050359,0.1130,15.0000,0.3361,0.1989,9.9338,10.8283,3.2001,
0026171_session_1,rest_2_rest,0.038,0.373,11.000,0.010,-0.000,0.498,0.552,0.047900,0.110200,0.035400,0.352500,0.052600,0.424000,0.000645,-0.000543,-0.000291,-0.000045,0.001305,-0.000534,0.061100,0.128900,0.055600,0.364000,0.164700,0.252100,0.017134,0.030747,0.017671,0.059765,0.036023,0.059067,0.2206,80.0000,0.4697,0.3753,52.9801,12.4299,6.5869,
0026171_session_2,rest_2_rest,0.038,0.147,4.000,0.012,-0.002,0.355,0.554,0.017800,0.093600,0.048400,0.177700,0.034000,0.283200,0.000224,-0.001460,0.000591,0.001643,0.000782,-0.000530,0.040900,0.167700,0.095800,0.236500,0.114900,0.174100,0.015325,0.050796,0.038853,0.049257,0.043541,0.056346,0.1946,68.0000,0.4412,0.3277,45.0331,11.4568,5.7680,
0026172_session_1,rest_2_rest,0.059,0.313,26.000,0.019,-0.001,0.852,1.775,0.127500,0.636000,0.128300,0.437700,0.195200,0.585300,0.000261,0.000936,0.000191,0.001327,0.001532,-0.001474,0.182300,0.655400,0.209200,0.656400,0.293500,0.517400,0.062874,0.187093,0.059753,0.199939,0.096921,0.124799,0.3480,121.0000,0.5899,0.5741,80.1325,15.1202,9.6053,
0026172_session_2,rest_2_rest,0.069,0.590,38.000,0.018,-0.002,1.660,2.004,0.155200,0.817300,0.092400,0.775100,0.190100,0.361900,0.000296,0.001098,-0.001274,0.005348,-0.001072,-0.000196,0.148400,0.688600,0.130600,0.660800,0.235500,0.213400,0.046705,0.092219,0.047967,0.153311,0.053011,0.057287,0.2695,94.0000,0.5191,0.4761,62.2517,14.6556,7.4455,
0026173_session_1,rest_2_rest,0.060,0.569,24.000,0.014,-0.006,0.933,1.617,0.050800,0.354500,0.089600,0.611600,0.124900,0.509000,0.000250,-0.001413,-0.000730,0.004388,-0.000044,-0.000882,0.061300,0.433100,0.096200,0.846200,0.086600,0.387400,0.014099,0.103813,0.027875,0.277327,0.034187,0.069842,0.2246,68.0000,0.4739,0.4645,45.0331,12.9410,6.5074,
0026173_session_2,rest_2_rest,0.072,0.264,38.000,0.014,-0.002,0.479,1.172,0.099900,0.241500,0.056400,0.336600,0.101500,0.245900,-0.000594,0.000062,0.001258,-0.003717,-0.000366,-0.000301,0.153800,0.317300,0.154000,0.809700,0.182300,0.141900,0.060610,0.094027,0.059991,0.284591,0.063431,0.043146,0.1995,63.0000,0.4466,0.3467,41.7219,13.6770,5.5144,
0026174_session_1,rest_2_rest,0.026,0.090,0.000,0.005,-0.001,0.123,0.300,0.009800,0.055300,0.016400,0.100700,0.017000,0.158000,-0.000154,0.000458,0.000149,0.001782,0.000409,0.000497,0.023400,0.052200,0.018100,0.254200,0.035100,0.094800,0.004853,0.015879,0.005763,0.049377,0.013465,0.036295,0.1145,7.0000,0.3384,0.1771,4.6358,10.7768,3.8001,
0026174_session_2,rest_2_rest,0.034,0.228,3.000,0.007,-0.000,0.265,0.462,0.047600,0.143900,0.042500,0.257500,0.052900,0.306000,-0.000382,-0.000713,-0.000377,0.002181,0.000129,-0.000077,0.055600,0.104900,0.056800,0.237900,0.037900,0.276100,0.016297,0.036121,0.023177,0.057029,0.010599,0.052650,0.1633,42.0000,0.4042,0.2613,27.8146,10.9556,5.5715,
0026175_session_1,rest_2_rest,0.022,0.432,3.000,0.007,-0.002,0.510,0.934,0.040200,0.147400,0.042800,0.501200,0.094800,0.284600,0.002212,0.000974,0.000247,-0.000797,0.001009,-0.000424,0.203900,0.131200,0.109900,0.580300,0.205700,0.237800,0.105281,0.037197,0.054637,0.082827,0.077994,0.032767,0.1062,6.0000,0.3260,0.1969,3.9735,10.7067,2.9160,
0026175_session_2,rest_2_rest,0.033,0.335,3.000,0.008,-0.004,0.790,1.421,0.064200,0.281100,0.019500,0.304500,0.032600,0.205100,0.000473,0.004309,-0.001042,-0.007018,-0.000262,-0.001813,0.058700,0.432100,0.108400,0.680400,0.066300,0.172500,0.015982,0.154206,0.062678,0.264033,0.032397,0.068549,0.1201,15.0000,0.3466,0.2130,9.9338,10.4461,3.6859,
0026176_session_1,rest_2_rest,0.071,0.224,40.000,0.030,-0.005,0.653,1.198,0.094400,0.259100,0.102100,0.462700,0.123000,0.268200,0.001340,0.002583,0.000477,-0.001216,0.000757,-0.000200,0.241000,0.463700,0.159000,0.284700,0.222400,0.168100,0.056391,0.141605,0.039026,0.131351,0.049013,0.073934,0.4342,118.0000,0.6589,0.7252,78.1457,24.7947,12.7567,
0026176_session_2,rest_2_rest,0.051,0.164,13.000,0.016,-0.002,0.392,1.121,0.127600,0.163600,0.080700,0.376300,0.068100,0.267900,0.003333,0.003341,0.001252,-0.000286,0.002927,-0.003497,0.316800,0.383500,0.139700,0.289700,0.277600,0.415900,0.134489,0.194719,0.041739,0.116203,0.114433,0.133984,0.3870,122.0000,0.6221,0.6305,80.7947,22.1729,11.3077,
0026177_session_1,rest_2_rest,0.031,0.262,3.000,0.013,0.003,0.750,1.271,0.033000,0.417400,0.070700,0.274400,0.064400,0.499200,-0.000792,-0.006080,0.000225,0.004068,-0.001160,-0.000105,0.096500,0.550000,0.086100,0.427300,0.118700,0.334100,0.024416,0.352912,0.047470,0.213752,0.047065,0.056025,0.1865,63.0000,0.4319,0.3119,41.7219,10.0184,5.9866,
0026177_session_2,rest_2_rest,0.024,0.088,0.000,0.013,0.001,0.222,0.870,0.041500,0.079900,0.071100,0.088800,0.032400,0.194200,-0.001143,0.004036,-0.002729,-0.002642,-0.001132,-0.000010,0.115800,0.380700,0.253500,0.297400,0.095800,0.144300,0.036608,0.219692,0.107675,0.166425,0.040834,0.046979,0.1404,34.0000,0.3748,0.2375,22.5166,13.4039,4.1613,
0026178_session_1,rest_2_rest,0.046,0.133,13.000,0.012,0.000,0.231,0.502,0.030300,0.123300,0.087900,0.113000,0.056300,0.229000,0.000148,0.000311,-0.000567,0.000067,0.000140,-0.000715,0.051400,0.176800,0.131500,0.104500,0.078700,0.224700,0.020223,0.075559,0.071536,0.038711,0.023343,0.079489,0.1542,28.0000,0.3927,0.2323,18.5430,13.3644,4.2871,
0026178_session_2,rest_2_rest,0.036,0.099,0.000,0.018,-0.002,0.307,0.766,0.044000,0.299200,0.167800,0.303400,0.036100,0.192500,0.000738,-0.000838,-0.001894,0.000330,0.000389,-0.000659,0.152200,0.233600,0.247900,0.226000,0.102400,0.162900,0.047543,0.080031,0.077492,0.060653,0.037248,0.053297,0.1933,56.0000,0.4396,0.3247,37.0861,12.6945,4.8801,
0026179_session_1,rest_2_rest,0.052,0.303,15.000,0.015,-0.002,0.499,1.040,0.071500,0.137400,0.209400,0.285300,0.116700,0.421900,0.002629,-0.002852,0.001559,0.002352,0.002589,0.000117,0.203000,0.327200,0.359700,0.340900,0.318400,0.302600,0.063469,0.105839,0.061970,0.101198,0.071336,0.064305,0.2296,75.0000,0.4792,0.4120,49.6689,13.7287,7.0448,
0026179_session_2,rest_2_rest,0.044,0.248,11.000,0.011,-0.004,0.540,0.879,0.053200,0.268700,0.125100,0.438700,0.148500,0.285700,0.000828,0.000023,0.001711,0.000285,0.002426,-0.002058,0.200700,0.188100,0.280200,0.356300,0.354800,0.389800,0.060679,0.043435,0.044606,0.066539,0.085595,0.064351,0.2076,73.0000,0.4557,0.3396,48.3444,13.3097,6.3137,
0026180_session_1,rest_2_rest,0.030,0.101,1.000,0.008,-0.002,0.203,0.487,0.028000,0.081300,0.055400,0.172000,0.072400,0.216800,0.000804,0.000384,0.000770,-0.001705,0.000398,-0.001134,0.113800,0.141900,0.113200,0.214500,0.098100,0.173400,0.034154,0.059903,0.037972,0.061149,0.029139,0.054852,0.1819,62.0000,0.4265,0.2937,41.0596,12.6884,5.2808,
0026180_session_2,rest_2_rest,0.036,0.178,7.000,0.009,0.001,0.430,0.869,0.041200,0.397000,0.049600,0.547800,0.029400,0.385200,0.001118,-0.000129,0.000295,0.000669,0.000881,-0.001906,0.112600,0.270400,0.052000,0.355100,0.097400,0.246900,0.050716,0.077659,0.019832,0.117950,0.046797,0.105582,0.1788,60.0000,0.4229,0.2965,39.7351,13.4056,5.4987,
0026181_session_1,rest_2_rest,0.040,0.199,6.000,0.017,0.001,0.347,0.545,0.079400,0.172400,0.052700,0.173000,0.083900,0.437400,-0.001223,-0.001374,0.001143,0.000676,-0.001733,-0.001437,0.138300,0.215600,0.114400,0.133600,0.157000,0.241500,0.059501,0.060509,0.023573,0.044161,0.061265,0.075477,0.2565,83.0000,0.5064,0.4452,54.9669,16.5940,7.6395,
0026181_session_2,rest_2_rest,0.035,0.129,5.000,0.013,-0.000,0.301,0.468,0.045600,0.165700,0.046600,0.139500,0.065800,0.362600,0.000572,-0.000708,-0.000385,0.000240,-0.000486,-0.001362,0.064500,0.178800,0.082300,0.127100,0.068800,0.187700,0.024366,0.053352,0.034553,0.043090,0.022697,0.077691,0.2935,105.0000,0.5417,0.4656,69.5364,16.3576,8.6293,
0026182_session_1,rest_2_rest,0.043,0.239,13.000,0.010,0.000,0.216,0.899,0.058000,0.073700,0.041100,0.219300,0.068300,0.445900,0.000145,-0.000787,-0.001207,0.003828,0.001413,0.002310,0.116000,0.171300,0.212400,0.451400,0.289900,0.504100,0.036940,0.059990,0.062541,0.107771,0.098717,0.168013,0.1605,40.0000,0.4007,0.2631,26.4901,13.2368,4.5820,
0026182_session_2,rest_2_rest,0.044,0.131,5.000,0.010,-0.002,0.128,0.816,0.051300,0.079600,0.047000,0.116200,0.089300,0.130500,0.000374,0.003648,0.002069,0.002332,0.000781,-0.001307,0.103300,0.374700,0.216100,0.257800,0.130300,0.127100,0.027225,0.142051,0.065895,0.077207,0.043696,0.046895,0.1513,32.0000,0.3889,0.2385,21.1921,14.6316,3.8358,
0026183_session_1,rest_2_rest,0.071,0.242,39.000,0.018,-0.001,0.465,1.420,0.188400,0.142500,0.063300,0.309100,0.181500,0.284100,-0.001826,0.001574,-0.000583,-0.001046,-0.000860,-0.000277,0.374400,0.329000,0.128700,0.510300,0.375900,0.329800,0.119774,0.069319,0.043324,0.101543,0.087182,0.067812,0.3106,117.0000,0.5573,0.4758,77.4834,16.4425,9.0330,
0026183_session_2,rest_2_rest,0.062,0.535,24.000,0.020,-0.007,0.971,2.200,0.364600,0.280000,0.114800,0.530800,0.285700,0.340400,-0.004615,-0.000385,-0.001819,0.003204,-0.004079,0.001017,0.657100,0.447400,0.191100,0.703400,0.526400,0.273500,0.159749,0.100605,0.063181,0.141068,0.137519,0.074512,0.3531,121.0000,0.5942,0.5752,80.1325,18.6784,10.1730,
0026184_session_1,rest_2_rest,0.041,0.167,11.000,0.016,-0.001,0.348,0.920,0.171500,0.231400,0.047800,0.141300,0.036500,0.292100,0.002540,0.000230,0.000378,0.000374,0.000190,-0.001793,0.343600,0.408700,0.069200,0.260000,0.047800,0.250700,0.087351,0.179323,0.027175,0.098231,0.018127,0.078197,0.2462,97.0000,0.4962,0.3915,64.2384,17.6117,7.5251,
0026184_session_2,rest_2_rest,0.033,0.118,1.000,0.011,0.001,0.158,0.301,0.079600,0.134300,0.024700,0.120500,0.032100,0.251100,0.000847,0.000489,0.000361,-0.000259,0.000168,-0.000134,0.095900,0.116900,0.049700,0.105500,0.046300,0.175100,0.031017,0.037351,0.013953,0.037342,0.012617,0.062433,0.2272,87.0000,0.4766,0.3544,57.6159,12.3275,6.6845,
0026185_session_1,rest_2_rest,0.029,0.184,4.000,0.009,-0.001,0.316,0.483,0.031700,0.115100,0.019900,0.146700,0.034700,0.345600,-0.000911,0.000914,-0.000636,-0.001128,-0.001710,-0.002032,0.120500,0.148700,0.056300,0.189500,0.180300,0.210700,0.057121,0.031855,0.022994,0.065763,0.087831,0.055019,0.1314,26.0000,0.3625,0.2400,17.2185,12.5168,3.8950,
0026185_session_2,rest_2_rest,0.049,0.170,15.000,0.010,-0.001,0.261,0.375,0.025800,0.181800,0.033700,0.205300,0.026600,0.338100,-0.000458,0.000152,0.000442,0.000150,-0.000364,-0.000811,0.071400,0.173400,0.054200,0.165700,0.066000,0.198500,0.027519,0.049791,0.015764,0.043593,0.022669,0.055550,0.1606,27.0000,0.4007,0.2539,17.8808,14.7860,5.1949,
0026186_session_1,rest_2_rest,0.033,0.177,6.000,0.009,0.000,0.454,0.725,0.076100,0.260500,0.041800,0.190000,0.050200,0.251700,-0.000057,0.001601,-0.000355,-0.000618,0.000326,-0.001458,0.084900,0.239900,0.074600,0.296600,0.062500,0.188800,0.023163,0.077287,0.024791,0.067529,0.023597,0.059275,0.1430,40.0000,0.3782,0.2671,26.4901,15.3254,4.3402,
0026186_session_2,rest_2_rest,0.040,0.172,7.000,0.009,-0.000,0.391,0.587,0.041900,0.233200,0.084000,0.180500,0.056800,0.277700,-0.000103,0.000375,-0.000895,-0.000342,0.000661,-0.000965,0.064900,0.233400,0.100800,0.162400,0.069500,0.235400,0.022994,0.032293,0.046238,0.052475,0.025511,0.048065,0.1550,34.0000,0.3937,0.2829,22.5166,13.2979,4.6230,
0026187_session_1,rest_2_rest,0.040,0.156,7.000,0.008,0.000,0.200,0.303,0.023600,0.103100,0.047800,0.141600,0.024800,0.258500,0.000732,-0.001039,0.000269,-0.000358,0.000603,-0.000062,0.060500,0.136300,0.044700,0.090800,0.082100,0.185400,0.017843,0.034345,0.012818,0.023551,0.024907,0.057330,0.1436,34.0000,0.3789,0.2503,22.5166,9.2574,5.0628,
0026187_session_2,rest_2_rest,0.044,0.165,11.000,0.007,-0.001,0.220,0.401,0.015000,0.081000,0.014100,0.097700,0.015300,0.288100,0.000245,0.000531,0.000591,-0.000300,0.000408,-0.000712,0.037800,0.143800,0.060100,0.135500,0.066200,0.201500,0.012533,0.031502,0.020307,0.036984,0.016051,0.061281,0.1415,28.0000,0.3762,0.2453,18.5430,9.4672,5.1926,
0026188_session_1,rest_2_rest,0.042,0.333,13.000,0.016,0.002,0.461,0.872,0.096500,0.363100,0.082300,0.341800,0.098600,0.575500,0.001593,-0.003789,0.000187,0.001201,0.001869,-0.001109,0.213300,0.382000,0.137600,0.369400,0.245800,0.372700,0.050745,0.144926,0.048134,0.049072,0.059383,0.065361,0.2067,67.0000,0.4547,0.4300,44.3709,14.7179,5.7758,
0026188_session_2,rest_2_rest,0.039,0.294,9.000,0.014,-0.007,0.714,1.730,1.409100,0.551600,0.489400,0.255900,0.668000,0.441200,-0.003619,-0.003156,0.001632,0.001454,-0.001004,0.001040,0.735200,0.735000,0.500700,0.378000,0.410900,0.299000,0.170966,0.113963,0.118515,0.084623,0.094826,0.065216,0.2279,60.0000,0.4774,0.4894,39.7351,15.6724,6.1256,
0026189_session_1,rest_2_rest,0.068,0.537,28.000,0.021,0.002,1.271,1.885,0.095600,0.735100,0.137100,0.482500,0.079800,0.480200,-0.000099,-0.002261,-0.000634,0.002858,0.000034,-0.000464,0.067600,0.618700,0.228600,0.752400,0.084200,0.315700,0.018689,0.143137,0.037395,0.162724,0.020825,0.056143,0.2535,73.0000,0.5035,0.4817,48.3444,17.8606,6.8167,
0026189_session_2,rest_2_rest,0.085,0.485,41.000,0.024,-0.003,1.192,1.430,0.067900,0.371200,0.070900,0.690400,0.102900,0.420700,0.001414,-0.003350,0.000148,0.003873,0.002004,0.000364,0.146000,0.484400,0.069800,0.611600,0.177900,0.296700,0.058792,0.119165,0.017185,0.140355,0.056306,0.070145,0.3185,105.0000,0.5644,0.5719,69.5364,19.0997,8.6110,
0027065_session_1,rest_2_rest,0.045,0.301,22.000,0.015,-0.001,1.110,1.616,0.156600,0.610000,0.156700,0.370000,0.103000,0.382600,0.001200,-0.001908,0.002091,-0.004340,0.000376,-0.001960,0.238400,0.602900,0.310300,0.727900,0.159300,0.275200,0.087909,0.160339,0.104933,0.305239,0.032987,0.104493,0.1653,45.0000,0.4066,0.3398,18.6722,18.3205,4.2788,
0027062_session_1,rest_2_rest,0.046,0.179,25.000,0.009,0.002,0.230,1.008,0.036600,0.085700,0.078300,0.200400,0.073200,0.125400,0.001114,0.001256,0.002082,-0.002807,0.000476,-0.002277,0.142700,0.197400,0.307100,0.530700,0.094800,0.327800,0.089485,0.068739,0.215019,0.252293,0.036044,0.164866,0.1375,39.0000,0.3709,0.2243,16.1826,18.9274,4.0384,
0027064_session_1,rest_2_rest,0.035,0.407,16.000,0.007,-0.003,0.938,1.462,0.103700,0.365900,0.071100,0.455700,0.062100,0.120100,-0.000623,0.004592,-0.000936,-0.000974,-0.000831,-0.001792,0.192800,0.712300,0.223100,0.559700,0.207800,0.305300,0.020019,0.237485,0.029631,0.119216,0.032625,0.113316,0.0999,23.0000,0.3160,0.2211,9.5436,16.9048,2.7981,
0027066_session_1,rest_2_rest,0.013,0.062,0.000,0.006,0.000,0.090,0.275,0.048900,0.059700,0.051500,0.115800,0.076600,0.079200,0.000023,-0.000077,-0.000187,-0.001061,-0.000049,-0.000482,0.036500,0.067500,0.063200,0.215000,0.077200,0.099200,0.013732,0.017762,0.015634,0.091930,0.008575,0.029545,0.0789,2.0000,0.2809,0.1255,0.8299,20.0580,1.9295,
0027060_session_1,rest_2_rest,0.018,0.068,0.000,0.008,0.000,0.126,0.372,0.029500,0.060000,0.033200,0.083700,0.035900,0.100100,-0.000210,0.000553,-0.000144,-0.001133,-0.000034,-0.000513,0.067100,0.116300,0.051800,0.207200,0.047500,0.093600,0.028704,0.038624,0.022426,0.080779,0.007703,0.027107,0.0945,1.0000,0.3074,0.1522,0.4149,20.8521,2.7169,
0027055_session_1,rest_2_rest,0.031,0.229,7.000,0.009,0.000,0.246,0.970,0.092200,0.242800,0.092500,0.197700,0.147900,0.125800,0.001749,-0.000051,0.000458,-0.002038,0.002969,-0.001298,0.312000,0.348900,0.153200,0.393800,0.474900,0.246800,0.166170,0.042830,0.077629,0.127082,0.211055,0.093514,0.1198,24.0000,0.3461,0.2229,9.9585,22.1010,3.1011,
0027059_session_1,rest_2_rest,0.017,0.096,0.000,0.005,-0.001,0.183,0.650,0.010600,0.082800,0.024400,0.167200,0.027100,0.131900,-0.000049,-0.002361,0.000392,0.000582,0.000047,0.000043,0.013300,0.408700,0.092200,0.160300,0.050000,0.083700,0.005009,0.101324,0.028427,0.037950,0.016297,0.026260,0.0680,1.0000,0.2607,0.1129,0.4149,16.9571,2.0782,
0027058_session_1,rest_2_rest,0.026,0.379,3.000,0.005,-0.000,0.895,0.987,0.073800,0.335000,0.086300,0.391200,0.075300,0.097100,-0.000095,0.001457,0.000038,-0.000946,0.000030,-0.000891,0.048500,0.341700,0.073000,0.425100,0.070500,0.125900,0.011252,0.103035,0.015145,0.098749,0.019565,0.050338,0.0667,4.0000,0.2582,0.1266,1.6598,22.1127,1.9153,
0027068_session_1,rest_2_rest,0.021,0.080,0.000,0.007,0.001,0.154,0.934,0.034000,0.111700,0.042900,0.083600,0.027500,0.115100,-0.000190,0.003653,-0.000102,-0.000366,-0.001015,-0.000254,0.157200,0.473700,0.106400,0.228000,0.126500,0.122800,0.084323,0.184360,0.032572,0.068317,0.053786,0.039519,0.0885,2.0000,0.2974,0.1373,0.8299,20.9276,2.2583,
