subject,falff_50,falff_75,falff_90,falff_fwhm,falff_mean,reho_50,reho_75,reho_90,reho_fwhm,reho_mean,vmhc_50,vmhc_75,vmhc_90,vmhc_fwhm,vmhc_mean
0025147_session_1_scan_rest_1_rest,0.6020406782627106,0.619823083281517,0.6382735073566437,7.10322,0.5889593958854675,0.08193324506282806,0.11222183704376221,0.14213147461414335,12.4022,0.0903136134147644,0.2957259714603424,0.4889182969927788,0.6606922745704651,6.39801,0.3093014657497406
0025148_session_1_scan_rest_2_rest,0.6043890118598938,0.630540132522583,0.6565806269645691,7.25906,0.5953615307807922,0.10671338438987732,0.15361720323562622,0.20672036707401276,14.3916,0.12054237723350525,0.41786766052246094,0.6296005994081497,0.7842034101486206,6.58761,0.401142954826355
0025148_session_1_scan_rest_1_rest,0.5972135663032532,0.6152856349945068,0.6338733434677124,7.03049,0.5850397944450378,0.09146144241094589,0.12514351308345795,0.1615845263004303,13.0425,0.10036682337522507,0.3333244323730469,0.5297607779502869,0.6869638562202454,6.32719,0.33398377895355225
0025149_session_1_scan_rest_2_rest,0.5906951129436493,0.6040010452270508,0.6166882753372193,7.15695,0.5747630000114441,0.08780470117926598,0.11250906623899937,0.1400949418544769,11.7757,0.09460572898387909,0.3068116009235382,0.498274028301239,0.6768856644630432,6.34234,0.32069069147109985
0025149_session_1_scan_rest_1_rest,0.5903338193893433,0.604677677154541,0.6176059484481812,7.12447,0.5737536549568176,0.07867137342691422,0.10332318022847176,0.13064412474632264,12.0192,0.08655188232660294,0.23922592401504517,0.42865028977394104,0.6122932434082031,6.37018,0.26798513531684875
0025150_session_1_scan_rest_1_rest,0.5904771387577057,0.6050534546375275,0.6198869585990906,7.20497,0.5767987370491028,0.07520123943686485,0.09719107486307621,0.12222222387790685,12.0197,0.08122502267360687,0.23180194199085236,0.4132942855358124,0.6012683749198914,6.4419,0.26236429810523987
0025150_session_1_scan_rest_2_rest,0.5885571837425232,0.6034381985664368,0.6182361364364625,7.22785,0.5748335719108582,0.08062787353992462,0.105170339345932,0.1326371401548386,11.7779,0.0868796780705452,0.26725780963897705,0.45690304040908813,0.6366692781448364,6.37005,0.28760582208633423
0025151_session_1_scan_rest_2_rest,0.5984166860580444,0.6159299612045288,0.6355829834938049,7.05024,0.5855112671852112,0.08911456167697906,0.12306717038154602,0.1577492505311966,12.9267,0.09916364401578903,0.27037304639816284,0.44893085956573486,0.6110504269599915,6.36091,0.28634965419769287
0025151_session_1_scan_rest_1_rest,0.5883401036262512,0.6043747067451477,0.6211097240447998,7.10591,0.5740121603012085,0.0882079228758812,0.12077730149030685,0.15398257076740265,12.8137,0.09712981432676315,0.2622106075286865,0.44055530428886414,0.6097088634967804,6.51532,0.2799168825149536
0025152_session_1_scan_rest_2_rest,0.5977848470211029,0.613672599196434,0.6300877153873443,7.17416,0.5848590135574341,0.08291446417570114,0.10714034736156464,0.13494732379913332,12.2515,0.08952836692333221,0.2487046718597412,0.42812713980674744,0.6128102540969849,6.41486,0.27316227555274963
0025152_session_1_scan_rest_1_rest,0.5892787575721741,0.6045525968074799,0.619268786907196,7.27429,0.5751109719276428,0.08248265832662582,0.1046460010111332,0.12905376553535458,12.1919,0.08821368962526321,0.24564173817634583,0.4137380123138428,0.5937337279319763,6.3417,0.2709682583808899
0025153_session_1_scan_rest_2_rest,0.5991626083850861,0.6197827011346817,0.6411096274852752,7.21746,0.5859465003013611,0.11151847615838051,0.15116991475224495,0.1898377075791359,13.3792,0.11923032253980637,0.39312708377838135,0.5613333582878113,0.704240083694458,6.78099,0.3751527965068817
0025153_session_1_scan_rest_1_rest,0.6013917326927185,0.6203685998916626,0.639106297492981,7.17309,0.5879045724868774,0.10363065451383591,0.1405528038740158,0.1783110857009888,13.3416,0.11140754818916321,0.3534272313117981,0.5298839807510376,0.6943972706794739,6.65096,0.34970757365226746
0025154_session_1_scan_rest_1_rest,0.5933437347412109,0.6081034392118454,0.6220596909523011,7.13766,0.5769113302230835,0.07461699470877647,0.09727190248668194,0.12326076179742812,12.4915,0.08190587908029556,0.26025766134262085,0.4384710192680359,0.592343270778656,6.36466,0.27680861949920654
0025154_session_1_scan_rest_2_rest,0.595192164182663,0.609599694609642,0.623547226190567,7.04231,0.5790042877197266,0.0684112161397934,0.08961724303662777,0.11444083973765373,12.5269,0.07586176693439484,0.19934111833572388,0.3635704517364502,0.5352605819702156,6.21097,0.22970663011074066
0025155_session_1_scan_rest_2_rest,0.5959822535514832,0.61148701608181,0.6275752067565917,7.19153,0.5815099477767944,0.08672794699668884,0.11846217699348927,0.15258847177028656,13.4166,0.09546470642089844,0.28636008501052856,0.47656622529029846,0.6500425338745117,6.65914,0.3023301661014557
0025155_session_1_scan_rest_1_rest,0.5919533669948578,0.6078199446201324,0.624757730960846,7.24911,0.5785576105117798,0.07721692696213722,0.10634320974349976,0.13944371342658995,13.9878,0.08725091069936752,0.24385232478380203,0.43521372973918915,0.6404894888401031,6.66823,0.2775298058986664
0025156_session_1_scan_rest_2_rest,0.5989990532398224,0.617236003279686,0.6379353702068329,7.24958,0.585536003112793,0.07585738226771355,0.1042292658239603,0.13559599220752716,12.9002,0.08550073951482773,0.2778623700141907,0.48540468513965607,0.6734452247619629,6.65396,0.30081096291542053
0025156_session_1_scan_rest_1_rest,0.5927634835243225,0.609105795621872,0.6260779201984406,7.18754,0.5776439905166626,0.07085413113236427,0.09193882904946804,0.11854573339223862,12.6783,0.07812667638063431,0.23853492736816406,0.425549179315567,0.6248020768165591,6.70614,0.2684267461299896
0025157_session_1_scan_rest_2_rest,0.6013668179512024,0.6190077364444733,0.6388661861419678,7.06584,0.5893147587776184,0.0800914615392685,0.10748963057994843,0.14008153975009918,12.433,0.0891995057463646,0.25818096101284027,0.4448407217860222,0.6132988810539244,6.23375,0.27815672755241394
0025157_session_1_scan_rest_1_rest,0.5986985564231873,0.6168782114982605,0.6372998952865601,7.09271,0.586750328540802,0.0830657109618187,0.11235596984624863,0.1422480195760727,12.0142,0.09116429835557938,0.2624995708465576,0.4496570825576782,0.624473512172699,6.26125,0.28028902411460876
0025158_session_1_scan_rest_1_rest,0.5991384387016296,0.6141855716705322,0.6300203204154968,7.17513,0.5829052925109863,0.07535456866025925,0.09968411922454834,0.12812981307506563,12.1642,0.08353345096111298,0.22573745250701904,0.4088355302810669,0.6077538609504706,6.64366,0.2578330934047699
0025158_session_1_scan_rest_2_rest,0.6000464558601379,0.6165507733821869,0.6341614127159119,7.16663,0.584708034992218,0.08145878463983536,0.10797300189733505,0.1389285296201706,12.4433,0.08921321481466293,0.25212469696998596,0.43210166692733765,0.6252346813678742,6.78362,0.27766165137290955
0025159_session_1_scan_rest_1_rest,0.5950745940208435,0.6122766733169556,0.6330731451511383,7.01161,0.5833852887153625,0.08145058900117874,0.11024229414761066,0.14402354061603548,12.7501,0.09106817841529846,0.24605029821395874,0.43257007002830505,0.6254380941390991,6.48137,0.27446869015693665
0025159_session_1_scan_rest_2_rest,0.5999492108821869,0.619316965341568,0.6419129967689514,7.11569,0.5880059003829956,0.08760520815849304,0.12005541659891605,0.15556171834468843,13.0683,0.09797387570142746,0.28149592876434326,0.4760688245296478,0.6614445447921753,6.51488,0.3026910722255707
0025160_session_1_scan_rest_2_rest,0.6038064956665039,0.6263714730739594,0.6510384798049927,7.14414,0.5921789407730103,0.09967996925115585,0.14026641845703125,0.18076080679893497,13.2457,0.11127564311027527,0.39729970693588257,0.5946322679519653,0.744191837310791,6.64288,0.38408079743385315
