subject,falff_50,falff_75,falff_90,falff_fwhm,falff_mean,reho_50,reho_75,reho_90,reho_fwhm,reho_mean,vmhc_50,vmhc_75,vmhc_90,vmhc_fwhm,vmhc_mean
0025700_session_2_scan_rest_1_rest,0.655254602432251,0.6864988654851913,0.7165984392166137,12.0653,0.6610761880874634,0.11163867637515068,0.16301503032445908,0.2190112665295601,12.1067,0.12588751316070557,0.3717781752347946,0.5295652449131012,0.6720213830471039,12.0021,0.38045939803123474
0025700_session_1_scan_rest_1_rest,0.643246054649353,0.6718236804008484,0.7007977604866028,12.0287,0.649479866027832,0.09715696424245834,0.14543191343545914,0.20119564831256867,12.4673,0.11362798511981964,0.3141133338212967,0.46991681307554245,0.6148550510406494,12.0002,0.334039568901062
0025701_session_2_scan_rest_1_rest,0.6369985938072205,0.6685172319412231,0.7024782419204711,12.0069,0.6452998518943787,0.1116657480597496,0.17558890581130981,0.24615123867988586,13.2265,0.13186272978782654,0.35343825817108154,0.4892405495047569,0.6089440286159515,11.9915,0.3615395128726959
0025701_session_1_scan_rest_1_rest,0.6293393075466156,0.6570009589195251,0.6852676391601563,12.044,0.6368346810340881,0.10155930370092392,0.15331001579761505,0.2124611169099808,12.8159,0.11904162913560867,0.32116517424583435,0.43178321421146393,0.5426754951477051,11.8706,0.33393892645835876
0025702_session_2_scan_rest_1_rest,0.6313020288944244,0.659644141793251,0.6924335300922394,12.0287,0.637601375579834,0.09447280690073967,0.14514702185988426,0.20024806261062625,12.5136,0.11064967513084412,0.32485857605934143,0.4779278039932251,0.6101384401321411,11.823,0.3439496159553528
0025702_session_1_scan_rest_1_rest,0.6365726590156555,0.6706927418708801,0.7069653034210205,12.0613,0.6441606879234314,0.09001508355140686,0.14148762822151184,0.20302133560180663,12.5942,0.10944262146949768,0.3125356137752533,0.44949235022068024,0.5836647212505341,11.7247,0.32897815108299255
0025703_session_2_scan_rest_1_rest,0.6706003248691559,0.702425554394722,0.7324982583522798,12.0347,0.674472987651825,0.13757958263158798,0.19722598791122437,0.2559120476245881,12.2051,0.14962618052959442,0.47367072105407715,0.6123639494180679,0.7345966100692749,12.0005,0.4553167223930359
0025703_session_1_scan_rest_1_rest,0.6400443613529205,0.6757581532001495,0.7141010403633118,12.0611,0.6485500931739807,0.1188758984208107,0.1866573691368103,0.2575588107109071,12.8466,0.13924308121204376,0.4170234799385071,0.5330743491649628,0.6570489883422851,11.9113,0.41066962480545044
0025704_session_2_scan_rest_1_rest,0.6627799868583679,0.7109031081199646,0.7491966903209687,12.071,0.6684411764144897,0.15410693734884262,0.23958884552121162,0.31258644461631774,13.2313,0.1709207445383072,0.4476889967918396,0.6059272289276123,0.7233162999153138,12.0009,0.4450247883796692
0025704_session_1_scan_rest_1_rest,0.6607276499271393,0.7002382427453995,0.7339115023612977,12.0492,0.665706992149353,0.1551840379834175,0.232231754809618,0.2955512791872025,12.9988,0.16755010187625885,0.44144850969314575,0.5999549478292465,0.7315239667892457,12.0004,0.4305376708507538
0025705_session_2_scan_rest_1_rest,0.6632086634635925,0.6932392418384552,0.7203788995742798,12.0342,0.6664733290672302,0.12115747481584549,0.1780223846435547,0.2293483406305313,12.1993,0.1326492577791214,0.3641553819179535,0.5445059537887573,0.7070127129554749,12.0038,0.3824511468410492
0025705_session_1_scan_rest_1_rest,0.6635917127132416,0.7004502415657043,0.7368999660015106,12.0268,0.6710103154182434,0.12277274951338768,0.19323287531733513,0.2605279624462128,12.7811,0.14171183109283447,0.3736790120601654,0.5626655220985413,0.7543376803398133,12.004,0.3936549723148346
0025706_session_2_scan_rest_1_rest,0.6439301371574402,0.677049070596695,0.7097237467765808,12.0563,0.6517132520675659,0.1148969978094101,0.17498574033379555,0.2342999920248986,12.8328,0.1319216787815094,0.39272530376911163,0.5272861570119858,0.6453624069690704,11.9192,0.39511603116989136
0025706_session_1_scan_rest_1_rest,0.6514370441436768,0.6828976422548294,0.7131613850593568,12.0237,0.6565588712692261,0.1338895782828331,0.19894588366150856,0.2624465316534043,12.3991,0.1487078219652176,0.45649926364421844,0.611197292804718,0.7268673539161682,12.0001,0.4404975473880768
0025707_session_2_scan_rest_1_rest,0.6467314958572388,0.6772677898406982,0.7064820408821105,12.0326,0.6506591439247131,0.14023235440254211,0.20618201792240143,0.27061506509780886,12.4551,0.1531793624162674,0.42645174264907837,0.5921987295150757,0.7261608481407166,12.0004,0.42012375593185425
0025707_session_1_scan_rest_1_rest,0.6699367463588715,0.7005690038204193,0.7295641660690307,12.0321,0.6736968159675598,0.13935690373182297,0.2004566676914692,0.25914496183395397,12.1987,0.14961348474025726,0.41643771529197693,0.5930341482162476,0.7221404314041138,12.0002,0.41611436009407043
0025708_session_2_scan_rest_1_rest,0.61750528216362,0.6419306248426437,0.6723734259605407,12.0268,0.6250870823860168,0.08400967344641685,0.12608949467539787,0.18063305169343957,12.1155,0.10150022804737091,0.2663954943418503,0.3854351192712784,0.5267810165882111,11.9756,0.29011306166648865
